"se","sc","scal","profit","deals"
0.2,0.45,1.6,"2756.63",53
0.2,0.45,1.65,"2756.63",53
0.2,0.45,1.7,"1935.22",53
0.2,0.45,1.75,"1935.22",53
0.2,0.45,1.8,"1935.22",53
0.2,0.45,1.85,"1935.22",53
0.2,0.45,1.9,"1935.22",53
0.2,0.45,1.95,"1935.22",53
0.2,0.45,2,"1935.22",53
0.2,0.5,1.1,"28592.63",53
0.2,0.5,1.15,"28592.63",53
0.2,0.5,1.2,"5048.26",53
0.2,0.5,1.25,"5134.52",53
0.2,0.5,1.3,"5134.52",53
0.2,0.5,1.35,"4766.62",53
0.2,0.5,1.4,"2830.96",53
0.2,0.5,1.45,"2830.96",53
0.2,0.5,1.5,"2830.96",53
0.2,0.5,1.55,"2830.96",53
0.2,0.5,1.6,"2943.26",53
0.2,0.5,1.65,"2943.26",53
0.2,0.5,1.7,"2122.79",53
0.2,0.5,1.75,"2122.79",53
0.2,0.5,1.8,"2122.79",53
0.2,0.5,1.85,"2122.79",53
0.2,0.5,1.9,"2122.79",53
0.2,0.5,1.95,"2122.79",53
0.2,0.5,2,"2122.79",53
0.2,0.55,1.1,"9096.86",53
0.2,0.55,1.15,"9096.86",53
0.2,0.55,1.2,"5052.36",53
0.2,0.55,1.25,"5148.44",53
0.2,0.55,1.3,"5148.44",53
0.2,0.55,1.35,"4702.84",53
0.2,0.55,1.4,"3263.04",53
0.2,0.55,1.45,"3263.04",53
0.2,0.55,1.5,"3263.04",53
0.2,0.55,1.55,"3263.04",53
0.2,0.55,1.6,"3419.87",53
0.2,0.55,1.65,"3419.87",53
0.2,0.55,1.7,"2483.12",53
0.2,0.55,1.75,"2483.12",53
0.2,0.55,1.8,"2483.12",53
0.2,0.55,1.85,"2483.12",53
0.2,0.55,1.9,"2483.12",53
0.2,0.55,1.95,"2483.12",53
0.2,0.55,2,"2483.12",53
0.2,0.6,1.1,"7974.88",53
0.2,0.6,1.15,"7974.88",53
0.2,0.6,1.2,"5592.49",53
0.2,0.6,1.25,"5709.65",53
0.2,0.6,1.3,"5709.65",53
0.2,0.6,1.35,"5145.48",53
0.2,0.6,1.4,"3815.44",53
0.2,0.6,1.45,"3815.44",53
0.2,0.6,1.5,"3815.44",53
0.2,0.6,1.55,"3815.44",53
0.2,0.6,1.6,"4024.44",53
0.2,0.6,1.65,"4024.44",53
0.2,0.6,1.7,"2916.18",53
0.2,0.6,1.75,"2916.18",53
0.2,0.6,1.8,"2916.18",53
0.2,0.6,1.85,"2916.18",53
0.2,0.6,1.9,"2916.18",53
0.2,0.6,1.95,"2916.18",53
0.2,0.6,2,"2916.18",53
0.2,0.65,1.1,"8215.25",53
0.2,0.65,1.15,"8215.25",53
0.2,0.65,1.2,"6410.84",53
0.2,0.65,1.25,"6557.68",53
0.2,0.65,1.3,"6557.68",53
0.2,0.65,1.35,"5838.49",53
0.2,0.65,1.4,"4487.79",53
0.2,0.65,1.45,"4487.79",53
0.2,0.65,1.5,"4487.79",53
0.2,0.65,1.55,"4487.79",53
0.2,0.65,1.6,"4760.07",53
0.2,0.65,1.65,"4760.07",53
0.2,0.65,1.7,"3427.11",53
0.2,0.65,1.75,"3427.11",53
0.2,0.65,1.8,"3427.11",53
0.2,0.65,1.85,"3427.11",53
0.2,0.65,1.9,"3427.11",53
0.2,0.65,1.95,"3427.11",53
0.2,0.65,2,"3427.11",53
0.2,0.7,1.1,"8979.22",53
0.2,0.7,1.15,"8979.22",53
0.2,0.7,1.2,"7464.59",53
0.2,0.7,1.25,"7650.44",53
0.2,0.7,1.3,"7650.44",53
0.2,0.7,1.35,"6734.87",53
0.2,0.7,1.4,"5291.14",53
0.2,0.7,1.45,"5291.14",53
0.2,0.7,1.5,"5291.14",53
0.2,0.7,1.55,"5291.14",53
0.2,0.7,1.6,"5640.91",53
0.2,0.7,1.65,"5640.91",53
0.2,0.7,1.7,"4025.13",53
0.2,0.7,1.75,"4025.13",53
0.2,0.7,1.8,"4025.13",53
0.2,0.7,1.85,"4025.13",53
0.2,0.7,1.9,"4025.13",53
0.2,0.7,1.95,"4025.13",53
0.2,0.7,2,"4025.13",53
0.2,0.75,1.1,"10093.78",53
0.2,0.75,1.15,"10093.78",53
0.2,0.75,1.2,"8759.44",53
0.2,0.75,1.25,"8995.34",53
0.2,0.75,1.3,"8995.34",53
0.2,0.75,1.35,"7834.08",53
0.2,0.75,1.4,"6242.50",53
0.2,0.75,1.45,"6242.50",53
0.2,0.75,1.5,"6242.50",53
0.2,0.75,1.55,"6242.50",53
0.2,0.75,1.6,"6687.25",53
0.2,0.75,1.65,"6687.25",53
0.2,0.75,1.7,"4721.99",53
0.2,0.75,1.75,"4721.99",53
0.2,0.75,1.8,"4721.99",53
0.2,0.75,1.85,"4721.99",53
0.2,0.75,1.9,"4721.99",53
0.2,0.75,1.95,"4721.99",53
0.2,0.75,2,"4721.99",53
0.2,0.8,1.1,"11519.90",53
0.2,0.8,1.15,"11519.90",53
0.2,0.8,1.2,"10320.27",53
0.2,0.8,1.25,"10619.61",53
0.2,0.8,1.3,"10619.61",53
0.2,0.8,1.35,"9153.24",53
0.2,0.8,1.4,"7363.37",53
0.2,0.8,1.45,"7363.37",53
0.2,0.8,1.5,"7363.37",53
0.2,0.8,1.55,"7363.37",53
0.2,0.8,1.6,"7924.32",53
0.2,0.8,1.65,"7924.32",53
0.2,0.8,1.7,"5531.66",53
0.2,0.8,1.75,"5531.66",53
0.2,0.8,1.8,"5531.66",53
0.2,0.8,1.85,"5531.66",53
0.2,0.8,1.9,"5531.66",53
0.2,0.8,1.95,"5531.66",53
0.2,0.8,2,"5531.66",53
0.25,0.1,1.1,"617.27",53
0.25,0.1,1.15,"633.66",53
0.25,0.1,1.2,"642.39",53
0.25,0.1,1.25,"644.59",53
0.25,0.1,1.3,"644.59",53
0.25,0.1,1.35,"628.57",53
0.25,0.1,1.4,"636.66",53
0.25,0.1,1.45,"636.66",53
0.25,0.1,1.5,"636.66",53
0.25,0.1,1.55,"636.66",53
0.25,0.1,1.6,"635.84",53
0.25,0.1,1.65,"635.84",53
0.25,0.1,1.7,"621.99",53
0.25,0.1,1.75,"621.99",53
0.25,0.1,1.8,"621.99",53
0.25,0.1,1.85,"621.99",53
0.25,0.1,1.9,"621.99",53
0.25,0.1,1.95,"621.99",53
0.25,0.1,2,"621.99",53
0.25,0.15,1.1,"729.58",53
0.25,0.15,1.15,"767.17",53
0.25,0.15,1.2,"788.88",53
0.25,0.15,1.25,"792.86",53
0.25,0.15,1.3,"792.86",53
0.25,0.15,1.35,"763.81",53
0.25,0.15,1.4,"780.60",53
0.25,0.15,1.45,"780.60",53
0.25,0.15,1.5,"780.60",53
0.25,0.15,1.55,"780.60",53
0.25,0.15,1.6,"782.11",53
0.25,0.15,1.65,"782.11",53
0.25,0.15,1.7,"759.75",53
0.25,0.15,1.75,"759.75",53
0.25,0.15,1.8,"759.75",53
0.25,0.15,1.85,"759.75",53
0.25,0.15,1.9,"759.75",53
0.25,0.15,1.95,"759.75",53
0.25,0.15,2,"759.75",53
0.25,0.2,1.1,"825.75",53
0.25,0.2,1.15,"886.73",53
0.25,0.2,1.2,"929.87",53
0.25,0.2,1.25,"936.08",53
0.25,0.2,1.3,"936.08",53
0.25,0.2,1.35,"890.50",53
0.25,0.2,1.4,"920.79",53
0.25,0.2,1.45,"920.79",53
0.25,0.2,1.5,"920.79",53
0.25,0.2,1.55,"920.79",53
0.25,0.2,1.6,"927.31",53
0.25,0.2,1.65,"927.31",53
0.25,0.2,1.7,"897.59",53
0.25,0.2,1.75,"897.59",53
0.25,0.2,1.8,"897.59",53
0.25,0.2,1.85,"897.59",53
0.25,0.2,1.9,"897.59",53
0.25,0.2,1.95,"897.59",53
0.25,0.2,2,"897.59",53
0.25,0.25,1.1,"902.96",53
0.25,0.25,1.15,"983.36",53
0.25,0.25,1.2,"1058.16",53
0.25,0.25,1.25,"1066.97",53
0.25,0.25,1.3,"1066.97",53
0.25,0.25,1.35,"1001.40",53
0.25,0.25,1.4,"1051.74",53
0.25,0.25,1.45,"1051.74",53
0.25,0.25,1.5,"1051.74",53
0.25,0.25,1.55,"1051.74",53
0.25,0.25,1.6,"1066.27",53
0.25,0.25,1.65,"1066.27",53
0.25,0.25,1.7,"1033.55",53
0.25,0.25,1.75,"1033.55",53
0.25,0.25,1.8,"1033.55",53
0.25,0.25,1.85,"1033.55",53
0.25,0.25,1.9,"1033.55",53
0.25,0.25,1.95,"1033.55",53
0.25,0.25,2,"1033.55",53
0.25,0.3,1.1,"956.73",53
0.25,0.3,1.15,"1046.56",53
0.25,0.3,1.2,"1164.41",53
0.25,0.3,1.25,"1176.06",53
0.25,0.3,1.3,"1176.06",53
0.25,0.3,1.35,"1087.05",53
0.25,0.3,1.4,"1166.36",53
0.25,0.3,1.45,"1166.36",53
0.25,0.3,1.5,"1166.36",53
0.25,0.3,1.55,"1166.36",53
0.25,0.3,1.6,"1191.51",53
0.25,0.3,1.65,"1191.51",53
0.25,0.3,1.7,"1166.12",53
0.25,0.3,1.75,"1166.12",53
0.25,0.3,1.8,"1166.12",53
0.25,0.3,1.85,"1166.12",53
0.25,0.3,1.9,"1166.12",53
0.25,0.3,1.95,"1166.12",53
0.25,0.3,2,"1166.12",53
0.25,0.35,1.1,"964.23",53
0.25,0.35,1.15,"1063.94",53
0.25,0.35,1.2,"1236.06",53
0.25,0.35,1.25,"1250.56",53
0.25,0.35,1.3,"1250.56",53
0.25,0.35,1.35,"1134.37",53
0.25,0.35,1.4,"1254.73",53
0.25,0.35,1.45,"1254.73",53
0.25,0.35,1.5,"1254.73",53
0.25,0.35,1.55,"1254.73",53
0.25,0.35,1.6,"1290.79",53
0.25,0.35,1.65,"1290.79",53
0.25,0.35,1.7,"1295.60",53
0.25,0.35,1.75,"1295.60",53
0.25,0.35,1.8,"1295.60",53
0.25,0.35,1.85,"1295.60",53
0.25,0.35,1.9,"1295.60",53
0.25,0.35,1.95,"1295.60",53
0.25,0.35,2,"1295.60",53
0.25,0.4,1.1,"956.62",53
0.25,0.4,1.15,"1017.58",53
0.25,0.4,1.2,"1251.80",53
0.25,0.4,1.25,"1270.83",53
0.25,0.4,1.3,"1270.83",53
0.25,0.4,1.35,"1115.47",53
0.25,0.4,1.4,"1291.76",53
0.25,0.4,1.45,"1291.76",53
0.25,0.4,1.5,"1291.76",53
0.25,0.4,1.55,"1291.76",53
0.25,0.4,1.6,"1327.69",53
0.25,0.4,1.65,"1327.69",53
0.25,0.4,1.7,"1429.00",53
0.25,0.4,1.75,"1429.00",53
0.25,0.4,1.8,"1429.00",53
0.25,0.4,1.85,"1429.00",53
0.25,0.4,1.9,"1429.00",53
0.25,0.4,1.95,"1429.00",53
0.25,0.4,2,"1429.00",53
0.25,0.45,1.1,"4909.80",53
0.25,0.45,1.15,"5063.50",53
0.25,0.45,1.2,"6602.48",53
0.25,0.45,1.25,"6697.74",53
0.25,0.45,1.3,"6697.74",53
0.25,0.45,1.35,"5670.88",53
0.25,0.45,1.4,"6977.33",53
0.25,0.45,1.45,"6977.33",53
0.25,0.45,1.5,"6977.33",53
0.25,0.45,1.55,"6977.33",53
0.25,0.45,1.6,"6603.14",53
0.25,0.45,1.65,"6603.14",53
0.25,0.45,1.7,"8403.91",53
0.25,0.45,1.75,"8403.91",53
0.25,0.45,1.8,"8403.91",53
0.25,0.45,1.85,"8403.91",53
0.25,0.45,1.9,"8403.91",53
0.25,0.45,1.95,"8403.91",53
0.25,0.45,2,"8403.91",53
0.25,0.5,1.1,"-94.46",53
0.25,0.5,1.15,"-94.46",53
0.25,0.5,1.2,"-91.73",53
0.25,0.5,1.25,"-82.64",53
0.25,0.5,1.3,"-82.64",53
0.25,0.5,1.35,"-83.64",53
0.25,0.5,1.4,"-77.21",53
0.25,0.5,1.45,"-77.21",53
0.25,0.5,1.5,"-77.21",53
0.25,0.5,1.55,"-77.21",53
0.25,0.5,1.6,"467.66",53
0.25,0.5,1.65,"467.66",53
0.25,0.5,1.7,"1301.58",53
0.25,0.5,1.75,"1301.58",53
0.25,0.5,1.8,"1301.58",53
0.25,0.5,1.85,"1301.58",53
0.25,0.5,1.9,"1301.58",53
0.25,0.5,1.95,"1301.58",53
0.25,0.5,2,"1301.58",53
0.25,0.55,1.1,"3625.28",53
0.25,0.55,1.15,"3625.28",53
0.25,0.55,1.2,"6055.91",53
0.25,0.55,1.25,"6164.83",53
0.25,0.55,1.3,"6164.83",53
0.25,0.55,1.35,"7094.79",53
0.25,0.55,1.4,"13638.34",53
0.25,0.55,1.45,"13638.34",53
0.25,0.55,1.5,"13638.34",53
0.25,0.55,1.55,"13638.34",53
0.25,0.55,1.6,"11924.18",53
0.25,0.55,1.65,"11924.18",53
0.25,0.55,1.7,"4592.35",53
0.25,0.55,1.75,"4592.35",53
0.25,0.55,1.8,"4592.35",53
0.25,0.55,1.85,"4592.35",53
0.25,0.55,1.9,"4592.35",53
0.25,0.55,1.95,"4592.35",53
0.25,0.55,2,"4592.35",53
0.25,0.6,1.1,"-96.03",53
0.25,0.6,1.15,"-96.03",53
0.25,0.6,1.2,"-240.61",53
0.25,0.6,1.25,"-243.35",53
0.25,0.6,1.3,"-243.35",53
0.25,0.6,1.35,"-241.45",53
0.25,0.6,1.4,"5873.25",53
0.25,0.6,1.45,"5873.25",53
0.25,0.6,1.5,"5873.25",53
0.25,0.6,1.55,"5873.25",53
0.25,0.6,1.6,"5834.81",53
0.25,0.6,1.65,"5834.81",53
0.25,0.6,1.7,"3394.16",53
0.25,0.6,1.75,"3394.16",53
0.25,0.6,1.8,"3394.16",53
0.25,0.6,1.85,"3394.16",53
0.25,0.6,1.9,"3394.16",53
0.25,0.6,1.95,"3394.16",53
0.25,0.6,2,"3394.16",53
0.25,0.65,1.1,"2769.58",53
0.25,0.65,1.15,"2769.58",53
0.25,0.65,1.2,"74143.13",53
0.25,0.65,1.25,"75724.19",53
0.25,0.65,1.3,"75724.19",53
0.25,0.65,1.35,"71788.58",53
0.25,0.65,1.4,"5423.75",53
0.25,0.65,1.45,"5423.75",53
0.25,0.65,1.5,"5423.75",53
0.25,0.65,1.55,"5423.75",53
0.25,0.65,1.6,"5549.21",53
0.25,0.65,1.65,"5549.21",53
0.25,0.65,1.7,"3562.16",53
0.25,0.65,1.75,"3562.16",53
0.25,0.65,1.8,"3562.16",53
0.25,0.65,1.85,"3562.16",53
0.25,0.65,1.9,"3562.16",53
0.25,0.65,1.95,"3562.16",53
0.25,0.65,2,"3562.16",53
0.25,0.7,1.1,"18512.26",53
0.25,0.7,1.15,"18512.26",53
0.25,0.7,1.2,"15408.16",53
0.25,0.7,1.25,"15767.07",53
0.25,0.7,1.3,"15767.07",53
0.25,0.7,1.35,"14611.77",53
0.25,0.7,1.4,"5688.91",53
0.25,0.7,1.45,"5688.91",53
0.25,0.7,1.5,"5688.91",53
0.25,0.7,1.55,"5688.91",53
0.25,0.7,1.6,"5901.55",53
0.25,0.7,1.65,"5901.55",53
0.25,0.7,1.7,"3938.32",53
0.25,0.7,1.75,"3938.32",53
0.25,0.7,1.8,"3938.32",53
0.25,0.7,1.85,"3938.32",53
0.25,0.7,1.9,"3938.32",53
0.25,0.7,1.95,"3938.32",53
0.25,0.7,2,"3938.32",53
0.25,0.75,1.1,"78105.86",53
0.25,0.75,1.15,"78105.86",53
0.25,0.75,1.2,"12175.16",53
0.25,0.75,1.25,"12482.32",53
0.25,0.75,1.3,"12482.32",53
0.25,0.75,1.35,"11379.32",53
0.25,0.75,1.4,"6231.04",53
0.25,0.75,1.45,"6231.04",53
0.25,0.75,1.5,"6231.04",53
0.25,0.75,1.55,"6231.04",53
0.25,0.75,1.6,"6521.43",53
0.25,0.75,1.65,"6521.43",53
0.25,0.75,1.7,"4426.67",53
0.25,0.75,1.75,"4426.67",53
0.25,0.75,1.8,"4426.67",53
0.25,0.75,1.85,"4426.67",53
0.25,0.75,1.9,"4426.67",53
0.25,0.75,1.95,"4426.67",53
0.25,0.75,2,"4426.67",53
0.25,0.8,1.1,"26939.23",53
0.25,0.8,1.15,"26939.23",53
0.25,0.8,1.2,"12017.28",53
0.25,0.8,1.25,"12343.63",53
0.25,0.8,1.3,"12343.63",53
0.25,0.8,1.35,"11103.21",53
0.25,0.8,1.4,"6957.02",53
0.25,0.8,1.45,"6957.02",53
0.25,0.8,1.5,"6957.02",53
0.25,0.8,1.55,"6957.02",53
0.25,0.8,1.6,"7330.23",53
0.25,0.8,1.65,"7330.23",53
0.25,0.8,1.7,"5008.80",53
0.25,0.8,1.75,"5008.80",53
0.25,0.8,1.8,"5008.80",53
0.25,0.8,1.85,"5008.80",53
0.25,0.8,1.9,"5008.80",53
0.25,0.8,1.95,"5008.80",53
0.25,0.8,2,"5008.80",53
0.3,0.1,1.1,"766.72",53
0.3,0.1,1.15,"781.76",53
0.3,0.1,1.2,"788.80",53
0.3,0.1,1.25,"791.23",53
0.3,0.1,1.3,"791.23",53
0.3,0.1,1.35,"775.89",53
0.3,0.1,1.4,"782.76",53
0.3,0.1,1.45,"782.76",53
0.3,0.1,1.5,"782.76",53
0.3,0.1,1.55,"782.76",53
0.3,0.1,1.6,"781.50",53
0.3,0.1,1.65,"781.50",53
0.3,0.1,1.7,"768.05",53
0.3,0.1,1.75,"768.05",53
0.3,0.1,1.8,"768.05",53
0.3,0.1,1.85,"768.05",53
0.3,0.1,1.9,"768.05",53
0.3,0.1,1.95,"768.05",53
0.3,0.1,2,"768.05",53
0.3,0.15,1.1,"880.98",53
0.3,0.15,1.15,"915.11",53
0.3,0.15,1.2,"932.28",53
0.3,0.15,1.25,"936.54",53
0.3,0.15,1.3,"936.54",53
0.3,0.15,1.35,"909.73",53
0.3,0.15,1.4,"922.86",53
0.3,0.15,1.45,"922.86",53
0.3,0.15,1.5,"922.86",53
0.3,0.15,1.55,"922.86",53
0.3,0.15,1.6,"923.00",53
0.3,0.15,1.65,"923.00",53
0.3,0.15,1.7,"900.94",53
0.3,0.15,1.75,"900.94",53
0.3,0.15,1.8,"900.94",53
0.3,0.15,1.85,"900.94",53
0.3,0.15,1.9,"900.94",53
0.3,0.15,1.95,"900.94",53
0.3,0.15,2,"900.94",53
0.3,0.2,1.1,"983.19",53
0.3,0.2,1.15,"1038.13",53
0.3,0.2,1.2,"1071.50",53
0.3,0.2,1.25,"1077.99",53
0.3,0.2,1.3,"1077.99",53
0.3,0.2,1.35,"1037.21",53
0.3,0.2,1.4,"1059.07",53
0.3,0.2,1.45,"1059.07",53
0.3,0.2,1.5,"1059.07",53
0.3,0.2,1.55,"1059.07",53
0.3,0.2,1.6,"1062.51",53
0.3,0.2,1.65,"1062.51",53
0.3,0.2,1.7,"1031.42",53
0.3,0.2,1.75,"1031.42",53
0.3,0.2,1.8,"1031.42",53
0.3,0.2,1.85,"1031.42",53
0.3,0.2,1.9,"1031.42",53
0.3,0.2,1.95,"1031.42",53
0.3,0.2,2,"1031.42",53
0.3,0.25,1.1,"1075.13",53
0.3,0.25,1.15,"1147.45",53
0.3,0.25,1.2,"1204.16",53
0.3,0.25,1.25,"1213.27",53
0.3,0.25,1.3,"1213.27",53
0.3,0.25,1.35,"1156.09",53
0.3,0.25,1.4,"1189.70",53
0.3,0.25,1.45,"1189.70",53
0.3,0.25,1.5,"1189.70",53
0.3,0.25,1.55,"1189.70",53
0.3,0.25,1.6,"1198.59",53
0.3,0.25,1.65,"1198.59",53
0.3,0.25,1.7,"1158.92",53
0.3,0.25,1.75,"1158.92",53
0.3,0.25,1.8,"1158.92",53
0.3,0.25,1.85,"1158.92",53
0.3,0.25,1.9,"1158.92",53
0.3,0.25,1.95,"1158.92",53
0.3,0.25,2,"1158.92",53
0.3,0.3,1.1,"1164.65",53
0.3,0.3,1.15,"1240.41",53
0.3,0.3,1.2,"1328.55",53
0.3,0.3,1.25,"1340.60",53
0.3,0.3,1.3,"1340.60",53
0.3,0.3,1.35,"1264.69",53
0.3,0.3,1.4,"1313.71",53
0.3,0.3,1.45,"1313.71",53
0.3,0.3,1.5,"1313.71",53
0.3,0.3,1.55,"1313.71",53
0.3,0.3,1.6,"1330.30",53
0.3,0.3,1.65,"1330.30",53
0.3,0.3,1.7,"1283.69",53
0.3,0.3,1.75,"1283.69",53
0.3,0.3,1.8,"1283.69",53
0.3,0.3,1.85,"1283.69",53
0.3,0.3,1.9,"1283.69",53
0.3,0.3,1.95,"1283.69",53
0.3,0.3,2,"1283.69",53
0.3,0.35,1.1,"1221.41",53
0.3,0.35,1.15,"1315.15",53
0.3,0.35,1.2,"1443.57",53
0.3,0.35,1.25,"1458.86",53
0.3,0.35,1.3,"1458.86",53
0.3,0.35,1.35,"1361.87",53
0.3,0.35,1.4,"1430.86",53
0.3,0.35,1.45,"1430.86",53
0.3,0.35,1.5,"1430.86",53
0.3,0.35,1.55,"1430.86",53
0.3,0.35,1.6,"1457.30",53
0.3,0.35,1.65,"1457.30",53
0.3,0.35,1.7,"1407.02",53
0.3,0.35,1.75,"1407.02",53
0.3,0.35,1.8,"1407.02",53
0.3,0.35,1.85,"1407.02",53
0.3,0.35,1.9,"1407.02",53
0.3,0.35,1.95,"1407.02",53
0.3,0.35,2,"1407.02",53
0.3,0.4,1.1,"1292.02",53
0.3,0.4,1.15,"1343.33",53
0.3,0.4,1.2,"1518.31",53
0.3,0.4,1.25,"1536.76",53
0.3,0.4,1.3,"1536.76",53
0.3,0.4,1.35,"1418.40",53
0.3,0.4,1.4,"1511.34",53
0.3,0.4,1.45,"1511.34",53
0.3,0.4,1.5,"1511.34",53
0.3,0.4,1.55,"1511.34",53
0.3,0.4,1.6,"1548.73",53
0.3,0.4,1.65,"1548.73",53
0.3,0.4,1.7,"1501.39",53
0.3,0.4,1.75,"1501.39",53
0.3,0.4,1.8,"1501.39",53
0.3,0.4,1.85,"1501.39",53
0.3,0.4,1.9,"1501.39",53
0.3,0.4,1.95,"1501.39",53
0.3,0.4,2,"1501.39",53
0.3,0.45,1.1,"1368.68",53
0.3,0.45,1.15,"1398.59",53
0.3,0.45,1.2,"1635.88",53
0.3,0.45,1.25,"1658.31",53
0.3,0.45,1.3,"1658.31",53
0.3,0.45,1.35,"1511.89",53
0.3,0.45,1.4,"1639.08",53
0.3,0.45,1.45,"1639.08",53
0.3,0.45,1.5,"1639.08",53
0.3,0.45,1.55,"1639.08",53
0.3,0.45,1.6,"1689.48",53
0.3,0.45,1.65,"1689.48",53
0.3,0.45,1.7,"1653.14",53
0.3,0.45,1.75,"1653.14",53
0.3,0.45,1.8,"1653.14",53
0.3,0.45,1.85,"1653.14",53
0.3,0.45,1.9,"1653.14",53
0.3,0.45,1.95,"1653.14",53
0.3,0.45,2,"1653.14",53
0.3,0.5,1.1,"1424.67",53
0.3,0.5,1.15,"1424.67",53
0.3,0.5,1.2,"1734.47",53
0.3,0.5,1.25,"1760.99",53
0.3,0.5,1.3,"1760.99",53
0.3,0.5,1.35,"1583.03",53
0.3,0.5,1.4,"1754.20",53
0.3,0.5,1.45,"1754.20",53
0.3,0.5,1.5,"1754.20",53
0.3,0.5,1.55,"1754.20",53
0.3,0.5,1.6,"1816.15",53
0.3,0.5,1.65,"1816.15",53
0.3,0.5,1.7,"1808.06",53
0.3,0.5,1.75,"1808.06",53
0.3,0.5,1.8,"1808.06",53
0.3,0.5,1.85,"1808.06",53
0.3,0.5,1.9,"1808.06",53
0.3,0.5,1.95,"1808.06",53
0.3,0.5,2,"1808.06",53
0.3,0.55,1.1,"1472.02",53
0.3,0.55,1.15,"1472.02",53
0.3,0.55,1.2,"1855.03",53
0.3,0.55,1.25,"1886.34",53
0.3,0.55,1.3,"1886.34",53
0.3,0.55,1.35,"1667.11",53
0.3,0.55,1.4,"1900.15",53
0.3,0.55,1.45,"1900.15",53
0.3,0.55,1.5,"1900.15",53
0.3,0.55,1.55,"1900.15",53
0.3,0.55,1.6,"1965.76",53
0.3,0.55,1.65,"1965.76",53
0.3,0.55,1.7,"2018.12",53
0.3,0.55,1.75,"2018.12",53
0.3,0.55,1.8,"2018.12",53
0.3,0.55,1.85,"2018.12",53
0.3,0.55,1.9,"2018.12",53
0.3,0.55,1.95,"2018.12",53
0.3,0.55,2,"2018.12",53
0.3,0.6,1.1,"1486.27",53
0.3,0.6,1.15,"1486.27",53
0.3,0.6,1.2,"1953.06",53
0.3,0.6,1.25,"1989.18",53
0.3,0.6,1.3,"1989.18",53
0.3,0.6,1.35,"1718.32",53
0.3,0.6,1.4,"2033.39",53
0.3,0.6,1.45,"2033.39",53
0.3,0.6,1.5,"2033.39",53
0.3,0.6,1.55,"2033.39",53
0.3,0.6,1.6,"2087.19",53
0.3,0.6,1.65,"2087.19",53
0.3,0.6,1.7,"2267.19",53
0.3,0.6,1.75,"2267.19",53
0.3,0.6,1.8,"2267.19",53
0.3,0.6,1.85,"2267.19",53
0.3,0.6,1.9,"2267.19",53
0.3,0.6,1.95,"2267.19",53
0.3,0.6,2,"2267.19",53
0.3,0.65,1.1,"1618.34",53
0.3,0.65,1.15,"1618.34",53
0.3,0.65,1.2,"2237.73",53
0.3,0.65,1.25,"2282.60",53
0.3,0.65,1.3,"2282.60",53
0.3,0.65,1.35,"1903.43",53
0.3,0.65,1.4,"2370.23",53
0.3,0.65,1.45,"2370.23",53
0.3,0.65,1.5,"2370.23",53
0.3,0.65,1.55,"2370.23",53
0.3,0.65,1.6,"2344.25",53
0.3,0.65,1.65,"2344.25",53
0.3,0.65,1.7,"2858.23",53
0.3,0.65,1.75,"2858.23",53
0.3,0.65,1.8,"2858.23",53
0.3,0.65,1.85,"2858.23",53
0.3,0.65,1.9,"2858.23",53
0.3,0.65,1.95,"2858.23",53
0.3,0.65,2,"2858.23",53
0.3,0.7,1.1,"115.42",53
0.3,0.7,1.15,"115.42",53
0.3,0.7,1.2,"212.90",53
0.3,0.7,1.25,"219.41",53
0.3,0.7,1.3,"219.41",53
0.3,0.7,1.35,"148.48",53
0.3,0.7,1.4,"229.42",53
0.3,0.7,1.45,"229.42",53
0.3,0.7,1.5,"229.42",53
0.3,0.7,1.55,"229.42",53
0.3,0.7,1.6,"134.84",53
0.3,0.7,1.65,"134.84",53
0.3,0.7,1.7,"288.39",53
0.3,0.7,1.75,"288.39",53
0.3,0.7,1.8,"288.39",53
0.3,0.7,1.85,"288.39",53
0.3,0.7,1.9,"288.39",53
0.3,0.7,1.95,"288.39",53
0.3,0.7,2,"288.39",53
0.3,0.75,1.1,"-190.33",53
0.3,0.75,1.15,"-190.33",53
0.3,0.75,1.2,"-190.33",53
0.3,0.75,1.25,"-195.41",53
0.3,0.75,1.3,"-195.41",53
0.3,0.75,1.35,"-202.73",53
0.3,0.75,1.4,"-202.73",53
0.3,0.75,1.45,"-202.73",53
0.3,0.75,1.5,"-202.73",53
0.3,0.75,1.55,"-202.73",53
0.3,0.75,1.6,"-202.73",53
0.3,0.75,1.65,"-202.73",53
0.3,0.75,1.7,"4468.03",53
0.3,0.75,1.75,"4468.03",53
0.3,0.75,1.8,"4468.03",53
0.3,0.75,1.85,"4468.03",53
0.3,0.75,1.9,"4468.03",53
0.3,0.75,1.95,"4468.03",53
0.3,0.75,2,"4468.03",53
0.3,0.8,1.1,"94770.00",53
0.3,0.8,1.15,"94770.00",53
0.3,0.8,1.2,"175627.01",53
0.3,0.8,1.25,"179866.29",53
0.3,0.8,1.3,"179866.29",53
0.3,0.8,1.35,"315714.14",53
0.3,0.8,1.4,"580558.27",53
0.3,0.8,1.45,"580558.27",53
0.3,0.8,1.5,"580558.27",53
0.3,0.8,1.55,"580558.27",53
0.3,0.8,1.6,"381475.42",53
0.3,0.8,1.65,"381475.42",53
0.3,0.8,1.7,"53575.53",53
0.3,0.8,1.75,"53575.53",53
0.3,0.8,1.8,"53575.53",53
0.3,0.8,1.85,"53575.53",53
