"hb","hn","profit","deals"
-0.799999999999999,-3.8,"667.44",36
-0.799999999999999,-3.6,"769.57",39
-0.799999999999999,-3.4,"780.74",40
-0.799999999999999,-3.2,"765.12",41
-0.799999999999999,-3,"763.68",41
-0.799999999999999,-2.8,"763.68",41
-0.799999999999999,-2.6,"763.68",41
-0.799999999999999,-2.4,"774.39",42
-0.799999999999999,-2.2,"790.03",45
-0.799999999999999,-2,"840.76",47
-0.799999999999999,-1.8,"885.89",53
-0.6,-10.6,"68.30",4
-0.6,-10.4,"68.30",4
-0.6,-10.2,"68.30",4
-0.6,-10,"68.30",4
-0.6,-9.8,"68.30",4
-0.6,-9.6,"68.30",4
-0.6,-9.4,"99.85",5
-0.6,-9.2,"99.85",5
-0.6,-9,"99.85",5
-0.6,-8.8,"115.96",6
-0.6,-8.6,"138.54",8
-0.6,-8.4,"202.93",10
-0.6,-8.2,"313.20",13
-0.6,-8,"311.98",13
-0.6,-7.8,"369.23",15
-0.6,-7.6,"369.23",15
-0.6,-7.4,"389.14",16
-0.6,-7.2,"379.96",17
-0.6,-7,"379.96",17
-0.6,-6.8,"379.96",17
-0.6,-6.6,"379.96",17
-0.6,-6.4,"298.04",18
-0.6,-6.2,"327.63",19
-0.6,-6,"411.46",22
-0.6,-5.8,"428.43",24
-0.6,-5.6,"423.30",25
-0.6,-5.4,"456.81",26
-0.6,-5.2,"528.94",28
-0.6,-5,"528.24",31
-0.6,-4.8,"528.24",31
-0.6,-4.6,"539.46",32
-0.6,-4.4,"621.73",34
-0.6,-4.2,"601.33",34
-0.6,-4,"601.33",34
-0.6,-3.8,"630.94",35
-0.6,-3.6,"724.96",38
-0.6,-3.4,"719.52",39
-0.6,-3.2,"701.16",40
-0.6,-3,"699.82",40
-0.6,-2.8,"699.82",40
-0.6,-2.6,"699.82",40
-0.6,-2.4,"712.25",41
-0.6,-2.2,"726.78",44
-0.6,-2,"773.89",46
-0.6,-1.8,"818.82",52
-0.6,-1.6,"834.34",54
-0.399999999999999,-10.4,"68.30",4
-0.399999999999999,-10.2,"68.30",4
-0.399999999999999,-10,"68.30",4
-0.399999999999999,-9.8,"68.30",4
-0.399999999999999,-9.6,"68.30",4
-0.399999999999999,-9.4,"99.85",5
-0.399999999999999,-9.2,"99.85",5
-0.399999999999999,-9,"99.85",5
-0.399999999999999,-8.8,"117.93",6
-0.399999999999999,-8.6,"110.73",8
-0.399999999999999,-8.4,"167.61",10
-0.399999999999999,-8.2,"265.02",13
-0.399999999999999,-8,"263.94",13
-0.399999999999999,-7.8,"354.88",15
-0.399999999999999,-7.6,"354.88",15
-0.399999999999999,-7.4,"360.66",16
-0.399999999999999,-7.2,"360.66",16
-0.399999999999999,-7,"360.66",16
-0.399999999999999,-6.8,"360.66",16
-0.399999999999999,-6.6,"402.22",17
-0.399999999999999,-6.4,"281.93",17
-0.399999999999999,-6.2,"311.74",18
-0.399999999999999,-6,"385.40",21
-0.399999999999999,-5.8,"385.85",23
-0.399999999999999,-5.6,"383.99",24
-0.399999999999999,-5.4,"414.99",25
-0.399999999999999,-5.2,"487.60",27
-0.399999999999999,-5,"485.41",29
-0.399999999999999,-4.8,"485.41",29
-0.399999999999999,-4.6,"495.87",30
-0.399999999999999,-4.4,"572.53",32
-0.399999999999999,-4.2,"553.52",32
-0.399999999999999,-4,"553.52",32
-0.399999999999999,-3.8,"581.10",33
-0.399999999999999,-3.6,"654.79",36
-0.399999999999999,-3.4,"649.82",37
-0.399999999999999,-3.2,"660.55",38
-0.399999999999999,-3,"659.47",38
-0.399999999999999,-2.8,"659.47",38
-0.399999999999999,-2.6,"659.47",38
-0.399999999999999,-2.4,"671.27",39
-0.399999999999999,-2.2,"687.37",42
-0.399999999999999,-2,"729.91",44
-0.399999999999999,-1.8,"764.36",50
-0.399999999999999,-1.6,"777.40",52
-0.399999999999999,-1.4,"823.99",62
-0.199999999999999,-10.2,"69.36",4
-0.199999999999999,-10,"69.36",4
-0.199999999999999,-9.8,"69.36",4
-0.199999999999999,-9.6,"69.36",4
-0.199999999999999,-9.4,"100.64",5
-0.199999999999999,-9.2,"100.64",5
-0.199999999999999,-9,"100.64",5
-0.199999999999999,-8.8,"122.70",6
-0.199999999999999,-8.6,"97.76",7
-0.199999999999999,-8.4,"151.14",9
-0.199999999999999,-8.2,"218.57",12
-0.199999999999999,-8,"218.26",12
-0.199999999999999,-7.8,"297.79",14
-0.199999999999999,-7.6,"297.79",14
-0.199999999999999,-7.4,"297.48",14
-0.199999999999999,-7.2,"297.48",14
-0.199999999999999,-7,"297.48",14
-0.199999999999999,-6.8,"297.48",14
-0.199999999999999,-6.6,"297.48",14
-0.199999999999999,-6.4,"225.64",15
-0.199999999999999,-6.2,"262.50",16
-0.199999999999999,-6,"327.57",19
-0.199999999999999,-5.8,"314.54",21
-0.199999999999999,-5.6,"298.85",22
-0.199999999999999,-5.4,"324.39",23
-0.199999999999999,-5.2,"365.41",25
-0.199999999999999,-5,"363.68",27
-0.199999999999999,-4.8,"363.68",27
-0.199999999999999,-4.6,"371.96",28
-0.199999999999999,-4.4,"432.68",30
-0.199999999999999,-4.2,"432.68",30
-0.199999999999999,-4,"432.68",30
-0.199999999999999,-3.8,"486.39",31
-0.199999999999999,-3.6,"535.37",33
-0.199999999999999,-3.4,"525.82",33
-0.199999999999999,-3.2,"534.78",34
-0.199999999999999,-3,"533.88",34
-0.199999999999999,-2.8,"533.88",34
-0.199999999999999,-2.6,"533.88",34
-0.199999999999999,-2.4,"534.66",35
-0.199999999999999,-2.2,"548.52",38
-0.199999999999999,-2,"585.53",40
-0.199999999999999,-1.8,"618.38",46
-0.199999999999999,-1.6,"627.67",48
-0.199999999999999,-1.4,"664.68",58
-0.199999999999999,-1.2,"703.75",72
0,-10,"69.36",4
0,-9.8,"69.36",4
0,-9.6,"69.36",4
0,-9.4,"100.64",5
0,-9.2,"100.64",5
0,-9,"100.64",5
0,-8.8,"122.70",6
0,-8.6,"97.76",7
0,-8.4,"162.62",9
0,-8.2,"202.64",12
0,-8,"202.35",12
0,-7.8,"216.87",13
0,-7.6,"278.41",14
0,-7.4,"278.13",14
0,-7.2,"278.13",14
0,-7,"278.13",14
0,-6.8,"278.13",14
0,-6.6,"278.13",14
0,-6.4,"209.78",15
0,-6.2,"244.84",16
0,-6,"259.21",19
0,-5.8,"244.58",20
0,-5.6,"231.54",21
0,-5.4,"252.77",22
0,-5.2,"264.00",24
0,-5,"265.30",26
0,-4.8,"265.30",26
0,-4.6,"279.60",27
0,-4.4,"322.76",28
0,-4.2,"322.76",28
0,-4,"322.76",28
0,-3.8,"339.65",29
0,-3.6,"373.71",30
0,-3.4,"366.59",30
0,-3.2,"409.15",31
0,-3,"408.91",31
0,-2.8,"408.91",31
0,-2.6,"408.91",31
0,-2.4,"409.54",32
0,-2.2,"425.07",35
0,-2,"468.12",37
0,-1.8,"487.98",43
0,-1.6,"501.00",45
0,-1.4,"541.93",54
0,-1.2,"532.38",66
0,-1,"550.26",75
0.200000000000001,-9.8,"70.06",4
0.200000000000001,-9.6,"70.06",4
0.200000000000001,-9.4,"76.45",5
0.200000000000001,-9.2,"76.45",5
0.200000000000001,-9,"76.45",5
0.200000000000001,-8.8,"80.16",6
0.200000000000001,-8.6,"79.85",6
0.200000000000001,-8.4,"138.85",8
0.200000000000001,-8.2,"181.32",11
0.200000000000001,-8,"181.05",11
0.200000000000001,-7.8,"233.58",12
0.200000000000001,-7.6,"233.58",12
0.200000000000001,-7.4,"233.33",12
0.200000000000001,-7.2,"233.33",12
0.200000000000001,-7,"233.33",12
0.200000000000001,-6.8,"233.33",12
0.200000000000001,-6.6,"258.87",13
0.200000000000001,-6.4,"172.79",13
0.200000000000001,-6.2,"194.98",14
0.200000000000001,-6,"215.48",17
0.200000000000001,-5.8,"202.63",18
0.200000000000001,-5.6,"191.18",19
0.200000000000001,-5.4,"212.05",20
0.200000000000001,-5.2,"221.98",22
0.200000000000001,-5,"214.24",22
0.200000000000001,-4.8,"214.24",22
0.200000000000001,-4.6,"226.54",23
0.200000000000001,-4.4,"263.66",24
0.200000000000001,-4.2,"263.66",24
0.200000000000001,-4,"263.66",24
0.200000000000001,-3.8,"278.19",25
0.200000000000001,-3.6,"300.47",26
0.200000000000001,-3.4,"294.57",26
0.200000000000001,-3.2,"320.53",27
0.200000000000001,-3,"320.33",27
0.200000000000001,-2.8,"320.33",27
0.200000000000001,-2.6,"320.33",27
0.200000000000001,-2.4,"320.33",27
0.200000000000001,-2.2,"333.98",30
0.200000000000001,-2,"372.62",32
0.200000000000001,-1.8,"392.53",37
0.200000000000001,-1.6,"398.24",39
0.200000000000001,-1.4,"424.95",48
0.200000000000001,-1.2,"435.61",60
0.200000000000001,-0.999999999999998,"459.82",70
0.200000000000001,-0.799999999999999,"533.32",114
0.4,-9.6,"71.70",4
0.4,-9.4,"78.15",5
0.4,-9.2,"78.15",5
0.4,-9,"78.15",5
0.4,-8.8,"81.89",6
0.4,-8.6,"81.59",6
0.4,-8.4,"140.03",8
0.4,-8.2,"169.04",11
0.4,-8,"168.78",11
0.4,-7.8,"167.14",11
0.4,-7.6,"219.02",12
0.4,-7.4,"218.78",12
0.4,-7.2,"218.78",12
0.4,-7,"218.78",12
0.4,-6.8,"218.78",12
0.4,-6.6,"218.78",12
0.4,-6.4,"128.05",13
0.4,-6.2,"167.78",14
0.4,-6,"186.69",17
0.4,-5.8,"174.98",18
0.4,-5.6,"164.57",19
0.4,-5.4,"183.54",20
0.4,-5.2,"173.41",22
0.4,-5,"168.87",22
0.4,-4.8,"168.87",22
0.4,-4.6,"179.40",23
0.4,-4.4,"211.17",24
0.4,-4.2,"211.17",24
0.4,-4,"211.17",24
0.4,-3.8,"223.60",25
0.4,-3.6,"228.36",26
0.4,-3.4,"223.82",26
0.4,-3.2,"245.12",27
0.4,-3,"244.96",27
0.4,-2.8,"244.96",27
0.4,-2.6,"244.96",27
0.4,-2.4,"244.96",27
0.4,-2.2,"256.34",30
0.4,-2,"290.59",32
0.4,-1.8,"302.15",36
0.4,-1.6,"306.42",38
0.4,-1.4,"340.84",46
0.4,-1.2,"338.18",57
0.4,-1,"344.75",61
0.4,-0.799999999999999,"396.03",100
0.4,-0.6,"435.67",193
0.600000000000001,-9.4,"88.92",5
0.600000000000001,-9.2,"88.92",5
0.600000000000001,-9,"88.92",5
0.600000000000001,-8.8,"94.65",6
0.600000000000001,-8.6,"94.43",6
0.600000000000001,-8.4,"157.25",8
0.600000000000001,-8.2,"188.49",11
0.600000000000001,-8,"188.21",11
0.600000000000001,-7.8,"242.08",12
0.600000000000001,-7.6,"242.08",12
0.600000000000001,-7.4,"241.82",12
0.600000000000001,-7.2,"241.82",12
0.600000000000001,-7,"241.82",12
0.600000000000001,-6.8,"241.82",12
0.600000000000001,-6.6,"223.19",13
0.600000000000001,-6.4,"140.03",13
0.600000000000001,-6.2,"181.85",14
0.600000000000001,-6,"201.75",17
0.600000000000001,-5.8,"189.28",18
0.600000000000001,-5.6,"178.33",19
0.600000000000001,-5.4,"198.28",20
0.600000000000001,-5.2,"187.63",22
0.600000000000001,-5,"182.85",22
0.600000000000001,-4.8,"182.85",22
0.600000000000001,-4.6,"193.93",23
0.600000000000001,-4.4,"227.35",24
0.600000000000001,-4.2,"227.35",24
0.600000000000001,-4,"227.35",24
0.600000000000001,-3.8,"240.42",25
0.600000000000001,-3.6,"245.44",26
0.600000000000001,-3.4,"240.66",26
0.600000000000001,-3.2,"263.07",27
0.600000000000001,-3,"262.90",27
0.600000000000001,-2.8,"262.90",27
0.600000000000001,-2.6,"262.90",27
0.600000000000001,-2.4,"262.90",27
0.600000000000001,-2.2,"275.34",30
0.600000000000001,-2,"312.58",32
0.600000000000001,-1.8,"323.01",36
0.600000000000001,-1.6,"326.44",37
0.600000000000001,-1.4,"336.41",45
0.600000000000001,-1.2,"320.14",52
0.600000000000001,-0.999999999999998,"329.31",57
0.600000000000001,-0.799999999999999,"336.30",82
0.600000000000001,-0.599999999999998,"336.48",124
0.600000000000001,-0.399999999999999,"285.05",170
0.800000000000001,-9.2,"82.15",5
0.800000000000001,-9,"82.15",5
0.800000000000001,-8.8,"87.67",6
0.800000000000001,-8.6,"87.46",6
0.800000000000001,-8.4,"148.02",8
0.800000000000001,-8.2,"178.15",11
0.800000000000001,-8,"177.87",11
0.800000000000001,-7.8,"229.82",12
0.800000000000001,-7.6,"229.82",12
0.800000000000001,-7.4,"229.57",12
0.800000000000001,-7.2,"229.57",12
0.800000000000001,-7,"229.57",12
0.800000000000001,-6.8,"229.57",12
0.800000000000001,-6.6,"229.57",12
0.800000000000001,-6.4,"138.71",13
0.800000000000001,-6.2,"180.30",14
0.800000000000001,-6,"187.55",17
0.800000000000001,-5.8,"184.66",17
0.800000000000001,-5.6,"173.88",18
0.800000000000001,-5.4,"193.52",19
0.800000000000001,-5.2,"183.03",21
0.800000000000001,-5,"178.33",21
0.800000000000001,-4.8,"178.33",21
0.800000000000001,-4.6,"189.23",22
0.800000000000001,-4.4,"222.11",23
0.800000000000001,-4.2,"222.11",23
0.800000000000001,-4,"222.11",23
0.800000000000001,-3.8,"234.98",24
0.800000000000001,-3.6,"239.92",25
0.800000000000001,-3.4,"235.22",25
0.800000000000001,-3.2,"232.99",26
0.800000000000001,-3,"232.84",26
0.800000000000001,-2.8,"232.84",26
0.800000000000001,-2.6,"232.84",26
0.800000000000001,-2.4,"232.84",26
0.800000000000001,-2.2,"245.16",29
0.800000000000001,-2,"274.47",31
0.800000000000001,-1.8,"283.71",35
0.800000000000001,-1.6,"283.86",36
0.800000000000001,-1.4,"301.76",43
0.800000000000001,-1.2,"289.73",47
0.800000000000001,-0.999999999999998,"294.74",50
0.800000000000001,-0.799999999999999,"291.26",64
0.800000000000001,-0.6,"274.45",84
0.800000000000001,-0.399999999999999,"243.22",96
0.800000000000001,-0.199999999999999,"227.01",103
1,-9,"67.06",5
1,-8.8,"72.12",6
1,-8.6,"71.93",6
1,-8.4,"127.48",8
1,-8.2,"155.11",11
1,-8,"154.86",11
1,-7.8,"153.30",11
1,-7.6,"202.50",12
1,-7.4,"202.27",12
1,-7.2,"202.27",12
1,-7,"202.27",12
1,-6.8,"202.27",12
1,-6.6,"202.27",12
1,-6.4,"134.89",13
1,-6.2,"175.82",14
1,-6,"182.96",17
1,-5.8,"180.58",17
1,-5.6,"169.96",18
1,-5.4,"189.32",19
1,-5.2,"178.98",21
1,-5,"174.35",21
1,-4.8,"174.35",21
1,-4.6,"185.09",22
1,-4.4,"217.51",23
1,-4.2,"217.51",23
1,-4,"217.51",23
1,-3.8,"230.19",24
1,-3.6,"235.05",25
1,-3.4,"230.42",25
1,-3.2,"228.23",26
1,-3,"228.07",26
1,-2.8,"228.07",26
1,-2.6,"228.07",26
1,-2.4,"228.07",26
1,-2.2,"240.10",28
1,-2,"261.37",30
1,-1.8,"260.10",34
1,-1.6,"260.65",35
1,-1.4,"243.39",40
1,-1.2,"234.33",42
1,-1,"236.26",43
1,-0.799999999999999,"235.36",53
1,-0.6,"228.70",56
1,-0.4,"227.80",60
1,-0.199999999999999,"214.14",65
1,0,"178.54",67
1.2,-8.8,"72.47",6
1.2,-8.6,"72.28",6
1.2,-8.4,"127.94",8
1.2,-8.2,"155.62",11
1.2,-8,"155.37",11
1.2,-7.8,"153.81",11
1.2,-7.6,"203.11",12
1.2,-7.4,"202.88",12
1.2,-7.2,"202.88",12
1.2,-7,"202.88",12
1.2,-6.8,"202.88",12
1.2,-6.6,"202.88",12
1.2,-6.4,"135.37",13
1.2,-6.2,"176.38",14
1.2,-6,"171.72",17
1.2,-5.8,"169.44",17
1.2,-5.6,"159.24",18
1.2,-5.4,"165.54",19
1.2,-5.2,"156.06",21
1.2,-5,"151.81",21
1.2,-4.8,"151.81",21
1.2,-4.6,"161.67",22
1.2,-4.4,"191.42",23
1.2,-4.2,"191.42",23
1.2,-4,"191.42",23
1.2,-3.8,"203.06",24
1.2,-3.6,"207.52",25
1.2,-3.4,"203.27",25
1.2,-3.2,"191.97",25
1.2,-3,"191.83",25
1.2,-2.8,"191.83",25
1.2,-2.6,"191.83",25
1.2,-2.4,"191.83",25
1.2,-2.2,"199.36",26
1.2,-2,"215.45",28
1.2,-1.8,"207.17",31
1.2,-1.6,"209.34",33
1.2,-1.4,"188.30",36
1.2,-1.2,"189.36",37
1.2,-1,"191.65",38
1.2,-0.800000000000001,"189.99",43
1.2,-0.6,"189.14",44
1.2,-0.4,"189.98",46
1.2,-0.200000000000001,"180.80",50
1.2,0,"157.57",52
1.2,0.199999999999999,"156.56",58
1.4,-8.6,"44.79",6
1.4,-8.4,"91.57",8
1.4,-8.2,"114.84",11
1.4,-8,"114.63",11
1.4,-7.8,"154.75",12
1.4,-7.6,"154.75",12
1.4,-7.4,"154.55",12
1.4,-7.2,"154.55",12
1.4,-7,"154.55",12
1.4,-6.8,"154.55",12
1.4,-6.6,"140.68",13
1.4,-6.4,"126.31",13
1.4,-6.2,"165.74",14
1.4,-6,"161.26",17
1.4,-5.8,"159.85",17
1.4,-5.6,"150.02",18
1.4,-5.4,"156.09",19
1.4,-5.2,"146.95",21
1.4,-5,"142.85",21
1.4,-4.8,"142.85",21
1.4,-4.6,"152.35",22
1.4,-4.4,"181.05",23
1.4,-4.2,"181.05",23
1.4,-4,"181.05",23
1.4,-3.8,"192.27",24
1.4,-3.6,"196.58",25
1.4,-3.4,"192.48",25
1.4,-3.2,"181.58",25
1.4,-3,"181.45",25
1.4,-2.8,"181.45",25
1.4,-2.6,"181.45",25
1.4,-2.4,"181.45",25
1.4,-2.2,"183.36",26
1.4,-2,"199.08",27
1.4,-1.8,"203.59",30
1.4,-1.6,"202.73",31
1.4,-1.4,"180.22",32
1.4,-1.2,"180.74",32
1.4,-0.999999999999997,"182.02",33
1.4,-0.799999999999997,"178.72",36
1.4,-0.599999999999998,"178.07",36
1.4,-0.399999999999997,"179.63",37
1.4,-0.199999999999998,"171.11",40
1.4,1.77635683940025e-15,"149.37",42
1.4,0.200000000000003,"145.21",49
1.4,0.400000000000002,"134.80",49
1.6,-8.4,"92.51",8
1.6,-8.2,"115.89",11
1.6,-8,"115.68",11
1.6,-7.8,"155.99",12
1.6,-7.6,"155.99",12
1.6,-7.4,"155.80",12
1.6,-7.2,"155.80",12
1.6,-7,"155.80",12
1.6,-6.8,"155.80",12
1.6,-6.6,"141.85",13
1.6,-6.4,"127.42",13
1.6,-6.2,"167.04",14
1.6,-6,"162.54",17
1.6,-5.8,"161.12",17
1.6,-5.6,"151.24",18
1.6,-5.4,"157.34",19
1.6,-5.2,"148.15",21
1.6,-5,"144.03",21
1.6,-4.8,"144.03",21
1.6,-4.6,"153.59",22
1.6,-4.4,"182.42",23
1.6,-4.2,"182.42",23
1.6,-4,"182.42",23
1.6,-3.8,"193.70",24
1.6,-3.6,"198.03",25
1.6,-3.4,"193.91",25
1.6,-3.2,"182.96",25
1.6,-3,"182.82",25
1.6,-2.8,"182.82",25
1.6,-2.6,"182.82",25
1.6,-2.4,"182.82",25
1.6,-2.2,"182.82",25
1.6,-2,"184.63",26
1.6,-1.8,"194.20",28
1.6,-1.6,"194.20",28
1.6,-1.4,"172.33",29
1.6,-1.2,"172.83",29
1.6,-0.999999999999998,"172.83",29
1.6,-0.799999999999998,"170.39",32
1.6,-0.599999999999998,"169.97",32
1.6,-0.399999999999999,"171.95",33
1.6,-0.199999999999998,"167.21",35
1.6,1.77635683940025e-15,"146.11",37
1.6,0.200000000000001,"142.20",44
1.6,0.400000000000002,"131.92",44
1.6,0.600000000000001,"136.27",46
1.8,-8.2,"115.89",11
1.8,-8,"115.68",11
1.8,-7.8,"155.99",12
1.8,-7.6,"155.99",12
1.8,-7.4,"155.80",12
1.8,-7.2,"155.80",12
1.8,-7,"155.80",12
1.8,-6.8,"155.80",12
1.8,-6.6,"155.80",12
1.8,-6.4,"127.42",13
1.8,-6.2,"167.04",14
1.8,-6,"162.54",17
1.8,-5.8,"161.12",17
1.8,-5.6,"151.24",18
1.8,-5.4,"157.34",19
1.8,-5.2,"148.15",21
1.8,-5,"144.03",21
1.8,-4.8,"144.03",21
1.8,-4.6,"153.59",22
1.8,-4.4,"182.42",23
1.8,-4.2,"182.42",23
1.8,-4,"182.42",23
1.8,-3.8,"193.70",24
1.8,-3.6,"198.03",25
1.8,-3.4,"193.91",25
1.8,-3.2,"182.96",25
1.8,-3,"182.82",25
1.8,-2.8,"182.82",25
1.8,-2.6,"182.82",25
1.8,-2.4,"182.82",25
1.8,-2.2,"182.82",25
1.8,-2,"184.63",26
1.8,-1.8,"184.76",27
1.8,-1.6,"184.76",27
1.8,-1.4,"164.21",28
1.8,-1.2,"164.69",28
1.8,-0.999999999999999,"164.69",28
1.8,-0.799999999999999,"166.42",31
1.8,-0.599999999999999,"166.13",31
1.8,-0.399999999999999,"168.64",32
1.8,-0.199999999999999,"164.62",34
1.8,1.77635683940025e-15,"143.91",36
1.8,0.200000000000001,"141.41",42
1.8,0.4,"131.24",42
1.8,0.600000000000001,"135.70",44
1.8,0.800000000000001,"130.48",44
2,-8,"116.00",10
2,-7.8,"114.67",10
2,-7.6,"156.37",11
2,-7.4,"156.18",11
2,-7.2,"156.18",11
2,-7,"156.18",11
2,-6.8,"156.18",11
2,-6.6,"156.18",11
2,-6.4,"127.75",12
2,-6.2,"167.43",13
2,-6,"162.93",16
2,-5.8,"161.51",16
2,-5.6,"151.61",17
2,-5.4,"157.72",18
2,-5.2,"148.52",20
2,-5,"144.39",20
2,-4.8,"144.39",20
2,-4.6,"153.96",21
2,-4.4,"182.84",22
2,-4.2,"182.84",22
2,-4,"182.84",22
2,-3.8,"194.13",23
2,-3.6,"198.47",24
2,-3.4,"194.34",24
2,-3.2,"183.37",24
2,-3,"183.24",24
2,-2.8,"183.24",24
2,-2.6,"183.24",24
2,-2.4,"183.24",24
2,-2.2,"183.24",24
2,-2,"183.19",25
2,-1.8,"183.06",26
2,-1.6,"183.06",26
2,-1.4,"162.62",27
2,-1.2,"163.11",27
2,-1,"163.11",27
2,-0.8,"163.54",29
2,-0.6,"163.26",29
2,-0.399999999999999,"166.36",30
2,-0.199999999999999,"162.36",32
2,0,"142.00",34
2,0.200000000000001,"139.48",40
2,0.4,"130.33",40
2,0.6,"135.00",42
2,0.800000000000001,"129.78",42
2,1,"128.77",42
2.2,-7.8,"114.67",10
2.2,-7.6,"156.37",11
2.2,-7.4,"156.18",11
2.2,-7.2,"156.18",11
2.2,-7,"156.18",11
2.2,-6.8,"156.18",11
2.2,-6.6,"156.18",11
2.2,-6.4,"127.75",12
2.2,-6.2,"167.43",13
2.2,-6,"162.93",16
2.2,-5.8,"161.51",16
2.2,-5.6,"151.61",17
2.2,-5.4,"157.72",18
2.2,-5.2,"148.52",20
2.2,-5,"144.39",20
2.2,-4.8,"144.39",20
2.2,-4.6,"153.96",21
2.2,-4.4,"182.84",22
2.2,-4.2,"182.84",22
2.2,-4,"182.84",22
2.2,-3.8,"194.13",23
2.2,-3.6,"198.47",24
2.2,-3.4,"194.34",24
2.2,-3.2,"183.37",24
2.2,-3,"183.24",24
2.2,-2.8,"183.24",24
2.2,-2.6,"183.24",24
2.2,-2.4,"183.24",24
2.2,-2.2,"183.24",24
2.2,-2,"183.19",25
2.2,-1.8,"183.81",26
2.2,-1.6,"183.06",26
2.2,-1.4,"162.62",27
2.2,-1.2,"163.11",27
2.2,-1,"163.11",27
2.2,-0.800000000000001,"162.50",28
2.2,-0.600000000000001,"162.27",28
2.2,-0.4,"165.55",29
2.2,-0.2,"161.62",31
2.2,0,"141.34",33
2.2,0.199999999999999,"142.88",38
2.2,0.4,"129.76",39
2.2,0.6,"134.43",41
2.2,0.799999999999999,"129.22",41
2.2,1,"128.63",41
2.2,1.2,"128.63",41
2.4,-7.6,"156.37",11
2.4,-7.4,"156.18",11
2.4,-7.2,"156.18",11
2.4,-7,"156.18",11
2.4,-6.8,"156.18",11
2.4,-6.6,"142.21",12
2.4,-6.4,"127.75",12
2.4,-6.2,"167.43",13
2.4,-6,"162.93",16
2.4,-5.8,"161.51",16
2.4,-5.6,"151.61",17
2.4,-5.4,"157.72",18
2.4,-5.2,"148.52",20
2.4,-5,"144.39",20
2.4,-4.8,"144.39",20
2.4,-4.6,"153.96",21
2.4,-4.4,"182.84",22
2.4,-4.2,"182.84",22
2.4,-4,"182.84",22
2.4,-3.8,"194.13",23
2.4,-3.6,"198.47",24
2.4,-3.4,"194.34",24
2.4,-3.2,"183.37",24
2.4,-3,"183.24",24
2.4,-2.8,"183.24",24
2.4,-2.6,"183.24",24
2.4,-2.4,"183.24",24
2.4,-2.2,"183.24",24
2.4,-2,"183.19",25
2.4,-1.8,"183.06",26
2.4,-1.6,"183.06",26
2.4,-1.4,"162.62",27
2.4,-1.2,"163.11",27
2.4,-0.999999999999997,"163.11",27
2.4,-0.799999999999997,"162.22",28
2.4,-0.599999999999998,"162.27",28
2.4,-0.399999999999998,"165.46",29
2.4,-0.199999999999998,"161.56",31
2.4,2.66453525910038e-15,"141.29",33
2.4,0.200000000000003,"138.90",39
2.4,0.400000000000002,"129.76",39
2.4,0.600000000000003,"134.20",41
2.4,0.800000000000002,"129.22",41
2.4,1,"128.63",41
2.4,1.2,"128.63",41
2.4,1.4,"128.25",41
2.6,-7.4,"136.45",11
2.6,-7.2,"136.45",11
2.6,-7,"136.45",11
2.6,-6.8,"136.45",11
2.6,-6.6,"123.56",12
2.6,-6.4,"110.22",12
2.6,-6.2,"146.84",13
2.6,-6,"142.68",16
2.6,-5.8,"141.37",16
2.6,-5.6,"132.24",17
2.6,-5.4,"137.88",18
2.6,-5.2,"129.38",20
2.6,-5,"125.58",20
2.6,-4.8,"125.58",20
2.6,-4.6,"134.41",21
2.6,-4.4,"161.06",22
2.6,-4.2,"161.06",22
2.6,-4,"161.06",22
2.6,-3.8,"171.49",23
2.6,-3.6,"175.49",24
2.6,-3.4,"171.68",24
2.6,-3.2,"161.55",24
2.6,-3,"161.43",24
2.6,-2.8,"161.43",24
2.6,-2.6,"161.43",24
2.6,-2.4,"161.43",24
2.6,-2.2,"161.43",24
2.6,-2,"161.38",25
2.6,-1.8,"158.11",25
2.6,-1.6,"158.11",25
2.6,-1.4,"157.96",25
2.6,-1.2,"158.44",25
2.6,-0.999999999999998,"158.44",25
2.6,-0.799999999999998,"159.66",26
2.6,-0.599999999999998,"159.63",26
2.6,-0.399999999999999,"163.20",27
2.6,-0.199999999999998,"159.63",29
2.6,1.77635683940025e-15,"139.67",31
2.6,0.200000000000002,"137.44",37
2.6,0.400000000000002,"128.53",37
2.6,0.600000000000001,"128.01",38
2.6,0.800000000000002,"123.27",38
2.6,1,"122.79",38
2.6,1.2,"122.79",38
2.6,1.4,"122.43",38
2.6,1.6,"122.43",38
2.8,-7.2,"136.45",11
2.8,-7,"136.45",11
2.8,-6.8,"136.45",11
2.8,-6.6,"136.45",11
2.8,-6.4,"110.22",12
2.8,-6.2,"146.84",13
2.8,-6,"142.68",16
2.8,-5.8,"141.37",16
2.8,-5.6,"132.24",17
2.8,-5.4,"137.88",18
2.8,-5.2,"129.38",20
2.8,-5,"125.58",20
2.8,-4.8,"125.58",20
2.8,-4.6,"134.41",21
2.8,-4.4,"161.06",22
2.8,-4.2,"161.06",22
2.8,-4,"161.06",22
2.8,-3.8,"171.49",23
2.8,-3.6,"175.49",24
2.8,-3.4,"171.68",24
2.8,-3.2,"161.55",24
2.8,-3,"161.43",24
2.8,-2.8,"161.43",24
2.8,-2.6,"161.43",24
2.8,-2.4,"161.43",24
2.8,-2.2,"161.43",24
2.8,-2,"158.33",24
2.8,-1.8,"155.77",24
2.8,-1.6,"155.77",24
2.8,-1.4,"155.77",24
2.8,-1.2,"155.77",24
