"cond_open","cond_close","stop_loss","profit","deals"
-1.1,0.3,-40,"457.78",143
-1.1,0.4,-10,"497.31",151
-1.1,0.4,-20,"400.52",144
-1.1,0.4,-30,"201.84",144
-1.1,0.4,-40,"456.55",132
-1.1,0.5,-10,"554.87",146
-1.1,0.5,-20,"446.35",139
-1.1,0.5,-30,"229.48",139
-1.1,0.5,-40,"507.52",127
-1.1,0.6,-10,"313.97",125
-1.1,0.6,-20,"355.21",119
-1.1,0.6,-30,"174.52",119
-1.1,0.6,-40,"410.81",108
-1.1,0.7,-10,"78.78",102
-1.1,0.7,-20,"116.51",94
-1.1,0.7,-30,"30.57",94
-1.1,0.7,-40,"142.11",84
-1.1,0.8,-10,"147.33",96
-1.1,0.8,-20,"120.79",88
-1.1,0.8,-30,"33.14",88
-1.1,0.8,-40,"148.02",79
-1.1,0.9,-10,"113.29",88
-1.1,0.9,-20,"156.63",81
-1.1,0.9,-30,"54.76",81
-1.1,0.9,-40,"191.69",74
-1.1,1,-10,"114.03",81
-1.1,1,-20,"163.34",74
-1.1,1,-30,"58.81",74
-1.1,1,-40,"206.06",70
-1.1,1.1,-10,"114.59",76
-1.1,1.1,-20,"161.48",69
-1.1,1.1,-30,"58.10",69
-1.1,1.1,-40,"201.72",65
-1.1,1.2,-10,"129.61",72
-1.1,1.2,-20,"148.39",68
-1.1,1.2,-30,"50.18",68
-1.1,1.2,-40,"186.61",64
-1.1,1.3,-10,"95.64",70
-1.1,1.3,-20,"135.86",62
-1.1,1.3,-30,"42.61",62
-1.1,1.3,-40,"172.15",58
-1.1,1.4,-10,"29.95",66
-1.1,1.4,-20,"26.99",55
-1.1,1.4,-30,"-32.73",55
-1.1,1.4,-40,"49.36",49
-1.1,1.5,-10,"38.38",67
-1.1,1.5,-20,"33.34",56
-1.1,1.5,-30,"-29.37",56
-1.1,1.5,-40,"56.59",50
-1.1,1.6,-10,"5.15",57
-1.1,1.6,-20,"74.58",56
-1.1,1.6,-30,"-25.78",47
-1.1,1.6,-40,"100.43",52
-1.1,1.7,-10,"11.46",57
-1.1,1.7,-20,"83.13",56
-1.1,1.7,-30,"-22.29",47
-1.1,1.7,-40,"110.25",52
-1.1,1.8,-10,"13.60",56
-1.1,1.8,-20,"74.29",51
-1.1,1.8,-30,"-20.64",46
-1.1,1.8,-40,"112.09",50
-1.1,1.9,-10,"17.34",55
-1.1,1.9,-20,"78.58",50
-1.1,1.9,-30,"-18.69",45
-1.1,1.9,-40,"117.79",49
-1.1,2,-10,"-2.61",51
-1.1,2,-20,"67.22",45
-1.1,2,-30,"-24.69",40
-1.1,2,-40,"102.16",44
-1,0.1,-10,"1104.86",193
-1,0.1,-20,"868.61",183
-1,0.1,-30,"484.12",183
-1,0.1,-40,"1002.39",177
-1,0.2,-10,"863.39",180
-1,0.2,-20,"671.29",154
-1,0.2,-30,"365.12",154
-1,0.2,-40,"777.81",148
-1,0.3,-10,"484.39",166
-1,0.3,-20,"349.60",138
-1,0.3,-30,"173.14",138
-1,0.3,-40,"403.16",125
-1,0.4,-10,"513.39",160
-1,0.4,-20,"374.23",133
-1,0.4,-30,"188.10",133
-1,0.4,-40,"419.36",121
-1,0.5,-10,"578.68",155
-1,0.5,-20,"412.25",129
-1,0.5,-30,"211.20",129
-1,0.5,-40,"461.00",117
-1,0.6,-10,"329.30",134
-1,0.6,-20,"324.42",110
-1,0.6,-30,"157.84",110
-1,0.6,-40,"369.07",99
-1,0.7,-10,"84.93",108
-1,0.7,-20,"101.65",85
-1,0.7,-30,"22.51",85
-1,0.7,-40,"122.09",75
-1,0.8,-10,"85.56",101
-1,0.8,-20,"99.86",78
-1,0.8,-30,"21.42",78
-1,0.8,-40,"124.39",69
-1,0.9,-10,"92.97",92
-1,0.9,-20,"103.16",71
-1,0.9,-30,"23.42",71
-1,0.9,-40,"130.79",64
-1,1,-10,"59.72",85
-1,1,-20,"106.43",65
-1,1,-30,"25.41",65
-1,1,-40,"139.79",61
-1,1.1,-10,"61.33",81
-1,1.1,-20,"105.89",61
-1,1.1,-30,"25.41",61
-1,1.1,-40,"137.45",57
-1,1.2,-10,"69.27",81
-1,1.2,-20,"114.74",61
-1,1.2,-30,"30.80",61
-1,1.2,-40,"147.66",57
-1,1.3,-10,"73.18",78
-1,1.3,-20,"120.52",59
-1,1.3,-30,"34.32",59
-1,1.3,-40,"154.32",55
-1,1.4,-10,"29.63",74
-1,1.4,-20,"41.22",54
-1,1.4,-30,"-24.64",54
-1,1.4,-40,"63.32",47
-1,1.5,-10,"38.76",75
-1,1.5,-20,"48.67",55
-1,1.5,-30,"-20.66",55
-1,1.5,-40,"71.67",48
-1,1.6,-10,"24.62",65
-1,1.6,-20,"94.40",55
-1,1.6,-30,"-14.95",46
-1,1.6,-40,"123.08",51
-1,1.7,-10,"32.26",65
-1,1.7,-20,"102.94",55
-1,1.7,-30,"-11.38",46
-1,1.7,-40,"132.88",51
-1,1.8,-10,"67.41",64
-1,1.8,-20,"96.32",50
-1,1.8,-30,"-9.95",45
-1,1.8,-40,"138.77",49
-1,1.9,-10,"71.11",62
-1,1.9,-20,"95.79",48
-1,1.9,-30,"-10.19",43
-1,1.9,-40,"138.66",47
-1,2,-10,"42.72",58
-1,2,-20,"81.57",43
-1,2,-30,"-17.62",38
-1,2,-40,"119.40",42
-0.9,0.1,-10,"1317.43",217
-0.9,0.1,-20,"1089.06",207
-0.9,0.1,-30,"617.06",207
-0.9,0.1,-40,"1253.27",201
-0.9,0.2,-10,"170.42",160
-0.9,0.2,-20,"125.33",133
-0.9,0.2,-30,"35.88",133
-0.9,0.2,-40,"156.45",127
-0.9,0.3,-10,"201.12",159
-0.9,0.3,-20,"142.37",131
-0.9,0.3,-30,"47.24",131
-0.9,0.3,-40,"171.23",118
-0.9,0.4,-10,"222.11",152
-0.9,0.4,-20,"162.04",126
-0.9,0.4,-30,"59.19",126
-0.9,0.4,-40,"186.98",114
-0.9,0.5,-10,"258.07",144
-0.9,0.5,-20,"184.56",119
-0.9,0.5,-30,"72.88",119
-0.9,0.5,-40,"211.65",107
-0.9,0.6,-10,"90.39",124
-0.9,0.6,-20,"95.70",100
-0.9,0.6,-30,"18.89",100
-0.9,0.6,-40,"116.29",89
-0.9,0.7,-10,"77.15",117
-0.9,0.7,-20,"109.67",99
-0.9,0.7,-30,"27.38",99
-0.9,0.7,-40,"130.93",89
-0.9,0.8,-10,"72.86",107
-0.9,0.8,-20,"105.35",89
-0.9,0.8,-30,"24.75",89
-0.9,0.8,-40,"130.55",80
-0.9,0.9,-10,"74.77",99
-0.9,0.9,-20,"113.14",84
-0.9,0.9,-30,"29.49",84
-0.9,0.9,-40,"142.13",77
-0.9,1,-10,"42.88",89
-0.9,1,-20,"105.26",74
-0.9,1,-30,"24.70",74
-0.9,1,-40,"138.43",70
-0.9,1.1,-10,"39.69",85
-0.9,1.1,-20,"105.15",70
-0.9,1.1,-30,"24.96",70
-0.9,1.1,-40,"136.60",66
-0.9,1.2,-10,"49.74",86
-0.9,1.2,-20,"117.14",71
-0.9,1.2,-30,"32.26",71
-0.9,1.2,-40,"150.42",67
-0.9,1.3,-10,"31.07",82
-0.9,1.3,-20,"121.52",68
-0.9,1.3,-30,"34.93",68
-0.9,1.3,-40,"155.48",64
-0.9,1.4,-10,"2.13",79
-0.9,1.4,-20,"39.90",62
-0.9,1.4,-30,"-25.34",62
-0.9,1.4,-40,"62.18",55
-0.9,1.5,-10,"-17.58",72
-0.9,1.5,-20,"2.39",61
-0.9,1.5,-30,"-44.99",61
-0.9,1.5,-40,"18.15",54
-0.9,1.6,-10,"-15.45",65
-0.9,1.6,-20,"30.05",58
-0.9,1.6,-30,"-31.82",52
-0.9,1.6,-40,"49.23",54
-0.9,1.7,-10,"-11.64",64
-0.9,1.7,-20,"35.34",58
-0.9,1.7,-30,"-29.18",52
-0.9,1.7,-40,"55.30",54
-0.9,1.8,-10,"-7.92",63
-0.9,1.8,-20,"30.22",54
-0.9,1.8,-30,"-27.78",51
-0.9,1.8,-40,"58.38",53
-0.9,1.9,-10,"-6.20",61
-0.9,1.9,-20,"29.34",51
-0.9,1.9,-30,"-28.27",48
-0.9,1.9,-40,"57.66",50
-0.9,2,-10,"-8.51",59
-0.9,2,-20,"19.57",47
-0.9,2,-30,"-34.33",44
-0.9,2,-40,"44.47",46
-0.8,0.1,-10,"1291.11",258
-0.8,0.1,-20,"1003.72",219
-0.8,0.1,-30,"565.60",219
-0.8,0.1,-40,"1156.15",213
-0.8,0.2,-10,"113.65",191
-0.8,0.2,-20,"130.63",159
-0.8,0.2,-30,"39.08",159
-0.8,0.2,-40,"162.48",153
-0.8,0.3,-10,"113.57",185
-0.8,0.3,-20,"79.72",116
-0.8,0.3,-30,"9.18",116
-0.8,0.3,-40,"102.16",103
-0.8,0.4,-10,"212.86",176
-0.8,0.4,-20,"99.55",111
-0.8,0.4,-30,"21.23",111
-0.8,0.4,-40,"119.03",99
-0.8,0.5,-10,"250.49",165
-0.8,0.5,-20,"113.55",103
-0.8,0.5,-30,"29.73",103
-0.8,0.5,-40,"134.39",91
-0.8,0.6,-10,"81.26",141
-0.8,0.6,-20,"81.23",100
-0.8,0.6,-30,"10.10",100
-0.8,0.6,-40,"100.19",90
-0.8,0.7,-10,"68.59",131
-0.8,0.7,-20,"97.76",100
-0.8,0.7,-30,"20.14",100
-0.8,0.7,-40,"118.13",91
-0.8,0.8,-10,"70.17",124
-0.8,0.8,-20,"106.16",97
-0.8,0.8,-30,"25.25",97
-0.8,0.8,-40,"131.82",89
-0.8,0.9,-10,"76.08",115
-0.8,0.9,-20,"111.58",90
-0.8,0.9,-30,"28.54",90
-0.8,0.9,-40,"137.76",82
-0.8,1,-10,"41.18",102
-0.8,1,-20,"104.65",80
-0.8,1,-30,"24.33",80
-0.8,1,-40,"137.72",76
-0.8,1.1,-10,"35.12",94
-0.8,1.1,-20,"112.58",77
-0.8,1.1,-30,"29.48",77
-0.8,1.1,-40,"145.16",73
-0.8,1.2,-10,"73.79",94
-0.8,1.2,-20,"125.30",77
-0.8,1.2,-30,"37.23",77
-0.8,1.2,-40,"159.84",73
-0.8,1.3,-10,"77.67",91
-0.8,1.3,-20,"138.40",75
-0.8,1.3,-30,"45.21",75
-0.8,1.3,-40,"174.94",71
-0.8,1.4,-10,"37.14",88
-0.8,1.4,-20,"60.69",73
-0.8,1.4,-30,"-14.03",73
-0.8,1.4,-40,"83.45",65
-0.8,1.5,-10,"35.82",88
-0.8,1.5,-20,"60.20",73
-0.8,1.5,-30,"-14.30",73
-0.8,1.5,-40,"82.05",65
-0.8,1.6,-10,"55.09",85
-0.8,1.6,-20,"95.29",67
-0.8,1.6,-30,"-32.32",54
-0.8,1.6,-40,"124.10",63
-0.8,1.7,-10,"93.15",81
-0.8,1.7,-20,"104.79",65
-0.8,1.7,-30,"-28.69",53
-0.8,1.7,-40,"135.01",61
-0.8,1.8,-10,"41.80",72
-0.8,1.8,-20,"30.21",55
-0.8,1.8,-30,"-27.79",52
-0.8,1.8,-40,"96.59",57
-0.8,1.9,-10,"66.27",70
-0.8,1.9,-20,"12.87",51
-0.8,1.9,-30,"-37.40",48
-0.8,1.9,-40,"101.38",54
-0.8,2,-10,"75.73",70
-0.8,2,-20,"14.67",50
-0.8,2,-30,"-37.02",47
-0.8,2,-40,"103.40",53
-0.7,0.1,-10,"219.18",290
-0.7,0.1,-20,"151.93",242
-0.7,0.1,-30,"53.03",242
-0.7,0.1,-40,"184.10",226
-0.7,0.2,-10,"178.02",241
-0.7,0.2,-20,"168.71",216
-0.7,0.2,-30,"63.22",216
-0.7,0.2,-40,"197.10",200
-0.7,0.3,-10,"196.18",245
-0.7,0.3,-20,"208.42",209
-0.7,0.3,-30,"87.37",209
-0.7,0.3,-40,"241.17",191
-0.7,0.4,-10,"337.06",223
-0.7,0.4,-20,"233.92",186
-0.7,0.4,-30,"102.86",186
-0.7,0.4,-40,"257.76",169
-0.7,0.5,-10,"308.70",200
-0.7,0.5,-20,"219.84",166
-0.7,0.5,-30,"94.31",166
-0.7,0.5,-40,"242.43",149
-0.7,0.6,-10,"116.24",171
-0.7,0.6,-20,"164.19",148
-0.7,0.6,-30,"60.50",148
-0.7,0.6,-40,"181.16",133
-0.7,0.7,-10,"171.85",165
-0.7,0.7,-20,"179.69",140
-0.7,0.7,-30,"69.92",140
-0.7,0.7,-40,"197.49",126
-0.7,0.8,-10,"232.78",164
-0.7,0.8,-20,"239.06",139
-0.7,0.8,-30,"105.98",139
-0.7,0.8,-40,"266.48",127
-0.7,0.9,-10,"147.76",144
-0.7,0.9,-20,"202.52",121
-0.7,0.9,-30,"83.79",121
-0.7,0.9,-40,"226.49",109
-0.7,1,-10,"84.17",134
-0.7,1,-20,"131.76",95
-0.7,1,-30,"40.80",95
-0.7,1,-40,"158.19",87
-0.7,1.1,-10,"72.88",125
-0.7,1.1,-20,"82.27",90
-0.7,1.1,-30,"11.02",90
-0.7,1.1,-40,"106.29",84
-0.7,1.2,-10,"113.12",119
-0.7,1.2,-20,"94.48",90
-0.7,1.2,-30,"18.46",90
-0.7,1.2,-40,"120.10",84
-0.7,1.3,-10,"127.63",114
-0.7,1.3,-20,"108.25",85
-0.7,1.3,-30,"26.85",85
-0.7,1.3,-40,"138.90",80
-0.7,1.4,-10,"106.98",114
-0.7,1.4,-20,"94.57",94
-0.7,1.4,-30,"3.95",94
-0.7,1.4,-40,"90.60",77
-0.7,1.5,-10,"99.42",110
-0.7,1.5,-20,"86.95",90
-0.7,1.5,-30,"-0.12",90
-0.7,1.5,-40,"84.18",74
-0.7,1.6,-10,"147.85",114
-0.7,1.6,-20,"98.88",80
-0.7,1.6,-30,"-34.04",65
-0.7,1.6,-40,"126.40",75
-0.7,1.7,-10,"200.02",105
-0.7,1.7,-20,"104.82",75
-0.7,1.7,-30,"-32.95",63
-0.7,1.7,-40,"117.45",66
-0.7,1.8,-10,"59.05",83
-0.7,1.8,-20,"-14.64",54
-0.7,1.8,-30,"-49.06",53
-0.7,1.8,-40,"47.47",55
-0.7,1.9,-10,"62.40",82
-0.7,1.9,-20,"-17.37",52
-0.7,1.9,-30,"-50.59",51
-0.7,1.9,-40,"42.99",53
-0.7,2,-10,"84.32",84
-0.7,2,-20,"-13.04",52
-0.7,2,-30,"-48.38",51
-0.7,2,-40,"46.43",52
-0.6,0.1,-10,"962.67",423
-0.6,0.1,-20,"781.82",356
-0.6,0.1,-30,"435.65",356
-0.6,0.1,-40,"901.53",339
-0.6,0.2,-10,"723.84",351
-0.6,0.2,-20,"595.68",298
-0.6,0.2,-30,"322.58",298
-0.6,0.2,-40,"673.52",281
-0.6,0.3,-10,"303.25",321
-0.6,0.3,-20,"313.46",260
-0.6,0.3,-30,"151.19",260
-0.6,0.3,-40,"373.42",249
-0.6,0.4,-10,"127.34",279
-0.6,0.4,-20,"123.10",207
-0.6,0.4,-30,"35.54",207
-0.6,0.4,-40,"149.39",197
-0.6,0.5,-10,"191.87",265
-0.6,0.5,-20,"186.05",206
-0.6,0.5,-30,"73.78",206
-0.6,0.5,-40,"219.11",196
-0.6,0.6,-10,"10.74",208
-0.6,0.6,-20,"46.42",162
-0.6,0.6,-30,"-11.05",162
-0.6,0.6,-40,"63.34",153
-0.6,0.7,-10,"42.28",198
-0.6,0.7,-20,"62.56",154
-0.6,0.7,-30,"-1.24",154
-0.6,0.7,-40,"81.14",146
-0.6,0.8,-10,"12.45",178
-0.6,0.8,-20,"34.59",121
-0.6,0.8,-30,"-18.24",121
-0.6,0.8,-40,"53.70",115
-0.6,0.9,-10,"22.80",179
-0.6,0.9,-20,"36.17",116
-0.6,0.9,-30,"-16.89",111
-0.6,0.9,-40,"57.77",106
-0.6,1,-10,"-14.25",157
-0.6,1,-20,"-5.05",99
-0.6,1,-30,"-42.53",94
-0.6,1,-40,"9.07",90
-0.6,1.1,-10,"-14.76",149
-0.6,1.1,-20,"-15.50",96
-0.6,1.1,-30,"-52.18",91
-0.6,1.1,-40,"-10.65",76
-0.6,1.2,-10,"-13.51",141
-0.6,1.2,-20,"-9.91",94
-0.6,1.2,-30,"-48.69",90
-0.6,1.2,-40,"-4.46",75
-0.6,1.3,-10,"26.98",139
-0.6,1.3,-20,"-1.72",90
-0.6,1.3,-30,"-44.12",86
-0.6,1.3,-40,"3.74",72
-0.6,1.4,-10,"27.23",135
-0.6,1.4,-20,"8.74",92
-0.6,1.4,-30,"-38.04",88
-0.6,1.4,-40,"13.54",74
-0.6,1.5,-10,"57.51",138
-0.6,1.5,-20,"2.65",90
-0.6,1.5,-30,"-41.72",86
-0.6,1.5,-40,"4.47",71
-0.6,1.6,-10,"144.46",134
-0.6,1.6,-20,"5.84",80
-0.6,1.6,-30,"-65.33",63
-0.6,1.6,-40,"10.06",67
-0.6,1.7,-10,"169.93",128
-0.6,1.7,-20,"-2.01",77
-0.6,1.7,-30,"-66.15",59
-0.6,1.7,-40,"-0.49",60
-0.6,1.8,-10,"29.88",106
-0.6,1.8,-20,"-28.63",65
-0.6,1.8,-30,"-65.48",58
-0.6,1.8,-40,"1.69",59
-0.6,1.9,-10,"33.07",107
-0.6,1.9,-20,"-37.03",60
-0.6,1.9,-30,"-73.08",52
-0.6,1.9,-40,"-10.60",54
-0.6,2,-10,"104.00",111
-0.6,2,-20,"-37.25",60
-0.6,2,-30,"-74.37",51
-0.6,2,-40,"-16.18",52
-0.5,0.1,-10,"500.16",503
-0.5,0.1,-20,"361.09",383
-0.5,0.1,-30,"231.24",364
-0.5,0.1,-40,"511.96",343
-0.5,0.2,-10,"445.49",403
-0.5,0.2,-20,"298.99",312
-0.5,0.2,-30,"253.56",310
-0.5,0.2,-40,"540.07",291
-0.5,0.3,-10,"45.28",356
-0.5,0.3,-20,"29.21",261
-0.5,0.3,-30,"45.70",299
-0.5,0.3,-40,"171.58",286
-0.5,0.4,-10,"11.08",309
-0.5,0.4,-20,"-12.56",220
-0.5,0.4,-30,"-37.76",206
-0.5,0.4,-40,"14.55",193
-0.5,0.5,-10,"10.77",298
-0.5,0.5,-20,"-0.85",197
-0.5,0.5,-30,"-28.57",183
-0.5,0.5,-40,"31.61",171
-0.5,0.6,-10,"40.54",271
-0.5,0.6,-20,"35.66",193
-0.5,0.6,-30,"-22.35",163
-0.5,0.6,-40,"40.80",151
-0.5,0.7,-10,"180.95",266
-0.5,0.7,-20,"184.07",192
-0.5,0.7,-30,"59.26",161
-0.5,0.7,-40,"222.93",160
-0.5,0.8,-10,"14.07",218
-0.5,0.8,-20,"12.88",144
-0.5,0.8,-30,"-35.11",122
-0.5,0.8,-40,"33.16",123
-0.5,0.9,-10,"-9.46",205
-0.5,0.9,-20,"-0.63",142
-0.5,0.9,-30,"-40.45",121
-0.5,0.9,-40,"23.97",122
-0.5,1,-10,"57.38",202
-0.5,1,-20,"17.18",136
-0.5,1,-30,"-30.68",115
-0.5,1,-40,"39.30",113
-0.5,1.1,-10,"30.25",193
-0.5,1.1,-20,"-2.05",128
-0.5,1.1,-30,"-47.95",102
-0.5,1.1,-40,"5.64",90
-0.5,1.2,-10,"-42.41",175
-0.5,1.2,-20,"-43.12",109
-0.5,1.2,-30,"-53.74",96
-0.5,1.2,-40,"11.86",88
-0.5,1.3,-10,"7.44",170
-0.5,1.3,-20,"-21.73",110
-0.5,1.3,-30,"140.17",112
-0.5,1.3,-40,"140.17",112
-0.5,1.4,-10,"-26.61",166
-0.5,1.4,-20,"-38.64",113
-0.5,1.4,-30,"-49.30",93
-0.5,1.4,-40,"101.61",107
-0.5,1.5,-10,"45.00",168
-0.5,1.5,-20,"-35.23",110
-0.5,1.5,-30,"-45.46",92
-0.5,1.5,-40,"119.81",106
-0.5,1.6,-10,"50.44",159
-0.5,1.6,-20,"-3.03",96
-0.5,1.6,-30,"-47.21",79
-0.5,1.6,-40,"51.22",85
-0.5,1.7,-10,"83.18",153
-0.5,1.7,-20,"-5.15",87
-0.5,1.7,-30,"-47.28",75
-0.5,1.7,-40,"84.69",87
-0.5,1.8,-10,"-34.90",129
-0.5,1.8,-20,"-47.12",74
-0.5,1.8,-30,"-47.71",73
-0.5,1.8,-40,"53.48",78
-0.5,1.9,-10,"-31.01",130
-0.5,1.9,-20,"-49.80",72
-0.5,1.9,-30,"-50.36",71
-0.5,1.9,-40,"88.26",81
-0.5,2,-10,"-18.43",128
-0.5,2,-20,"-50.07",74
-0.5,2,-30,"-50.71",73
-0.5,2,-40,"101.29",84
-0.4,0.1,-10,"19.54",511
-0.4,0.1,-20,"17.16",379
-0.4,0.1,-30,"-39.66",365
-0.4,0.1,-40,"24.97",332
-0.4,0.2,-10,"125.63",465
-0.4,0.2,-20,"146.33",329
-0.4,0.2,-30,"25.24",316
-0.4,0.2,-40,"158.66",291
-0.4,0.3,-10,"-56.34",373
-0.4,0.3,-20,"-38.78",236
-0.4,0.3,-30,"-67.71",232
-0.4,0.3,-40,"-34.78",206
-0.4,0.4,-10,"-45.63",316
-0.4,0.4,-20,"-44.15",194
-0.4,0.4,-30,"-70.76",190
-0.4,0.4,-40,"-42.06",165
-0.4,0.5,-10,"-53.79",287
-0.4,0.5,-20,"-40.65",182
-0.4,0.5,-30,"-59.29",165
-0.4,0.5,-40,"-27.40",151
-0.4,0.6,-10,"-25.75",258
-0.4,0.6,-20,"-23.74",169
-0.4,0.6,-30,"-48.14",152
-0.4,0.6,-40,"-8.86",137
-0.4,0.7,-10,"35.09",250
-0.4,0.7,-20,"48.75",161
-0.4,0.7,-30,"1.95",148
-0.4,0.7,-40,"105.75",146
-0.4,0.8,-10,"-38.54",226
-0.4,0.8,-20,"97.23",160
-0.4,0.8,-30,"25.07",139
-0.4,0.8,-40,"158.80",140
-0.4,0.9,-10,"48.32",223
-0.4,0.9,-20,"55.32",164
-0.4,0.9,-30,"-3.36",143
-0.4,0.9,-40,"109.76",147
-0.4,1,-10,"-17.67",193
-0.4,1,-20,"5.75",134
-0.4,1,-30,"-31.48",126
-0.4,1,-40,"86.24",137
-0.4,1.1,-10,"40.54",204
-0.4,1.1,-20,"15.79",127
-0.4,1.1,-30,"-32.00",113
-0.4,1.1,-40,"75.86",114
-0.4,1.2,-10,"-8.62",173
-0.4,1.2,-20,"-3.72",118
-0.4,1.2,-30,"-32.54",109
-0.4,1.2,-40,"91.55",113
-0.4,1.3,-10,"-2.59",172
-0.4,1.3,-20,"-18.62",109
-0.4,1.3,-30,"-43.14",99
-0.4,1.3,-40,"64.91",104
-0.4,1.4,-10,"-10.51",166
-0.4,1.4,-20,"-8.39",111
-0.4,1.4,-30,"-35.47",102
-0.4,1.4,-40,"98.25",110
-0.4,1.5,-10,"-4.88",166
-0.4,1.5,-20,"31.45",115
-0.4,1.5,-30,"20.29",121
-0.4,1.5,-40,"265.47",128
-0.4,1.6,-10,"-15.77",156
-0.4,1.6,-20,"5.40",104
-0.4,1.6,-30,"7.63",115
-0.4,1.6,-40,"205.64",120
-0.4,1.7,-10,"-2.91",142
-0.4,1.7,-20,"-3.83",89
-0.4,1.7,-30,"-6.05",99
-0.4,1.7,-40,"185.26",105
-0.4,1.8,-10,"-21.14",130
-0.4,1.8,-20,"-9.82",75
-0.4,1.8,-30,"-47.44",70
-0.4,1.8,-40,"63.30",76
-0.4,1.9,-10,"-12.60",129
-0.4,1.9,-20,"28.80",86
-0.4,1.9,-30,"-26.20",82
-0.4,1.9,-40,"131.23",88
-0.4,2,-10,"33.37",130
-0.4,2,-20,"-28.81",64
-0.4,2,-30,"-38.90",67
-0.4,2,-40,"40.03",71
