"cond_open","cond_close","stop_loss","profit","deals"
-2.9,1.6,-100,"137.90",38
-2.9,1.7,-10,"141.69",37
-2.9,1.7,-20,"141.69",37
-2.9,1.7,-30,"141.69",37
-2.9,1.7,-40,"141.69",37
-2.9,1.7,-50,"141.69",37
-2.9,1.7,-60,"141.69",37
-2.9,1.7,-70,"141.69",37
-2.9,1.7,-80,"141.69",37
-2.9,1.7,-90,"141.69",37
-2.9,1.7,-100,"141.69",37
-2.9,1.8,-10,"142.48",36
-2.9,1.8,-20,"142.48",36
-2.9,1.8,-30,"142.48",36
-2.9,1.8,-40,"142.48",36
-2.9,1.8,-50,"142.48",36
-2.9,1.8,-60,"142.48",36
-2.9,1.8,-70,"142.48",36
-2.9,1.8,-80,"142.48",36
-2.9,1.8,-90,"142.48",36
-2.9,1.8,-100,"142.48",36
-2.9,1.9,-10,"138.82",35
-2.9,1.9,-20,"138.82",35
-2.9,1.9,-30,"138.82",35
-2.9,1.9,-40,"138.82",35
-2.9,1.9,-50,"138.82",35
-2.9,1.9,-60,"138.82",35
-2.9,1.9,-70,"138.82",35
-2.9,1.9,-80,"138.82",35
-2.9,1.9,-90,"138.82",35
-2.9,1.9,-100,"138.82",35
-2.9,2,-10,"140.06",34
-2.9,2,-20,"140.06",34
-2.9,2,-30,"140.06",34
-2.9,2,-40,"140.06",34
-2.9,2,-50,"140.06",34
-2.9,2,-60,"140.06",34
-2.9,2,-70,"140.06",34
-2.9,2,-80,"140.06",34
-2.9,2,-90,"140.06",34
-2.9,2,-100,"140.06",34
-2.9,2.1,-10,"80.21",32
-2.9,2.1,-20,"130.93",31
-2.9,2.1,-30,"130.93",31
-2.9,2.1,-40,"130.93",31
-2.9,2.1,-50,"130.93",31
-2.9,2.1,-60,"130.93",31
-2.9,2.1,-70,"130.93",31
-2.9,2.1,-80,"130.93",31
-2.9,2.1,-90,"130.93",31
-2.9,2.1,-100,"130.93",31
-2.9,2.2,-10,"80.93",32
-2.9,2.2,-20,"146.84",31
-2.9,2.2,-30,"146.84",31
-2.9,2.2,-40,"146.84",31
-2.9,2.2,-50,"146.84",31
-2.9,2.2,-60,"146.84",31
-2.9,2.2,-70,"146.84",31
-2.9,2.2,-80,"146.84",31
-2.9,2.2,-90,"146.84",31
-2.9,2.2,-100,"146.84",31
-2.9,2.3,-10,"81.62",32
-2.9,2.3,-20,"147.77",31
-2.9,2.3,-30,"147.77",31
-2.9,2.3,-40,"147.77",31
-2.9,2.3,-50,"147.77",31
-2.9,2.3,-60,"147.77",31
-2.9,2.3,-70,"147.77",31
-2.9,2.3,-80,"147.77",31
-2.9,2.3,-90,"147.77",31
-2.9,2.3,-100,"147.77",31
-2.9,2.4,-10,"86.17",31
-2.9,2.4,-20,"154.36",30
-2.9,2.4,-30,"154.36",30
-2.9,2.4,-40,"154.36",30
-2.9,2.4,-50,"154.36",30
-2.9,2.4,-60,"154.36",30
-2.9,2.4,-70,"154.36",30
-2.9,2.4,-80,"154.36",30
-2.9,2.4,-90,"154.36",30
-2.9,2.4,-100,"154.36",30
-2.9,2.5,-10,"92.62",31
-2.9,2.5,-20,"163.18",30
-2.9,2.5,-30,"163.18",30
-2.9,2.5,-40,"163.18",30
-2.9,2.5,-50,"163.18",30
-2.9,2.5,-60,"163.18",30
-2.9,2.5,-70,"163.18",30
-2.9,2.5,-80,"163.18",30
-2.9,2.5,-90,"163.18",30
-2.9,2.5,-100,"163.18",30
-2.9,2.6,-10,"94.96",31
-2.9,2.6,-20,"166.68",30
-2.9,2.6,-30,"166.68",30
-2.9,2.6,-40,"166.68",30
-2.9,2.6,-50,"166.68",30
-2.9,2.6,-60,"166.68",30
-2.9,2.6,-70,"166.68",30
-2.9,2.6,-80,"166.68",30
-2.9,2.6,-90,"166.68",30
-2.9,2.6,-100,"166.68",30
-2.9,2.7,-10,"97.57",31
-2.9,2.7,-20,"170.46",30
-2.9,2.7,-30,"170.46",30
-2.9,2.7,-40,"170.46",30
-2.9,2.7,-50,"170.46",30
-2.9,2.7,-60,"170.46",30
-2.9,2.7,-70,"170.46",30
-2.9,2.7,-80,"170.46",30
-2.9,2.7,-90,"170.46",30
-2.9,2.7,-100,"170.46",30
-2.9,2.8,-10,"91.42",29
-2.9,2.8,-20,"162.20",28
-2.9,2.8,-30,"162.20",28
-2.9,2.8,-40,"162.20",28
-2.9,2.8,-50,"162.20",28
-2.9,2.8,-60,"162.20",28
-2.9,2.8,-70,"162.20",28
-2.9,2.8,-80,"162.20",28
-2.9,2.8,-90,"162.20",28
-2.9,2.8,-100,"162.20",28
-2.9,2.9,-10,"84.60",26
-2.9,2.9,-20,"153.82",25
-2.9,2.9,-30,"153.82",25
-2.9,2.9,-40,"153.82",25
-2.9,2.9,-50,"153.82",25
-2.9,2.9,-60,"153.82",25
-2.9,2.9,-70,"153.82",25
-2.9,2.9,-80,"153.82",25
-2.9,2.9,-90,"153.82",25
-2.9,2.9,-100,"153.82",25
-2.9,3,-10,"84.47",25
-2.9,3,-20,"153.64",24
-2.9,3,-30,"153.64",24
-2.9,3,-40,"153.64",24
-2.9,3,-50,"153.64",24
-2.9,3,-60,"153.64",24
