"cond_open","cond_close","trail_range","profit","deals"
-1,1.8,0.2,"557.40",72
-1,1.8,0.3,"430.25",67
-1,1.8,0.4,"301.64",65
-1,1.8,0.5,"202.01",58
-1,1.8,0.6,"271.92",63
-1,1.8,0.7,"252.67",60
-1,1.8,0.8,"217.46",56
-1,1.8,0.9,"158.79",45
-1,1.8,1,"180.85",51
-1,1.9,0.1,"490.22",73
-1,1.9,0.2,"458.07",68
-1,1.9,0.3,"322.00",59
-1,1.9,0.4,"227.85",58
-1,1.9,0.5,"213.87",58
-1,1.9,0.6,"247.70",59
-1,1.9,0.7,"231.16",57
-1,1.9,0.8,"161.01",46
-1,1.9,0.9,"212.89",53
-1,1.9,1,"138.25",45
-1,2,0.1,"556.96",72
-1,2,0.2,"493.56",69
-1,2,0.3,"338.62",59
-1,2,0.4,"250.96",60
-1,2,0.5,"221.14",58
-1,2,0.6,"239.63",57
-1,2,0.7,"230.89",56
-1,2,0.8,"209.62",53
-1,2,0.9,"181.49",47
-1,2,1,"135.87",44
-0.9,0.1,0.1,"670.03",121
-0.9,0.1,0.2,"609.20",112
-0.9,0.1,0.3,"580.44",106
-0.9,0.1,0.4,"413.00",103
-0.9,0.1,0.5,"343.66",91
-0.9,0.1,0.6,"306.20",82
-0.9,0.1,0.7,"305.83",80
-0.9,0.1,0.8,"305.39",79
-0.9,0.1,0.9,"181.90",74
-0.9,0.1,1,"154.31",70
-0.9,0.2,0.1,"697.28",118
-0.9,0.2,0.2,"640.96",109
-0.9,0.2,0.3,"600.53",105
-0.9,0.2,0.4,"413.28",101
-0.9,0.2,0.5,"311.55",85
-0.9,0.2,0.6,"314.10",81
-0.9,0.2,0.7,"313.45",79
-0.9,0.2,0.8,"70.92",52
-0.9,0.2,0.9,"193.76",74
-0.9,0.2,1,"158.70",68
-0.9,0.3,0.1,"747.24",116
-0.9,0.3,0.2,"660.43",104
-0.9,0.3,0.3,"543.07",97
-0.9,0.3,0.4,"337.72",91
-0.9,0.3,0.5,"320.17",84
-0.9,0.3,0.6,"328.46",84
-0.9,0.3,0.7,"81.38",56
-0.9,0.3,0.8,"82.32",51
-0.9,0.3,0.9,"195.05",72
-0.9,0.3,1,"159.82",67
-0.9,0.4,0.1,"771.99",111
-0.9,0.4,0.2,"666.71",100
-0.9,0.4,0.3,"560.79",95
-0.9,0.4,0.4,"357.93",87
-0.9,0.4,0.5,"328.42",82
-0.9,0.4,0.6,"334.32",80
-0.9,0.4,0.7,"83.58",50
-0.9,0.4,0.8,"84.70",47
-0.9,0.4,0.9,"196.02",68
-0.9,0.4,1,"172.15",65
-0.9,0.5,0.1,"639.48",104
-0.9,0.5,0.2,"552.63",95
-0.9,0.5,0.3,"514.32",90
-0.9,0.5,0.4,"377.14",90
-0.9,0.5,0.5,"345.83",86
-0.9,0.5,0.6,"208.40",75
-0.9,0.5,0.7,"207.85",73
-0.9,0.5,0.8,"212.28",71
-0.9,0.5,0.9,"213.52",68
-0.9,0.5,1,"182.96",65
-0.9,0.6,0.1,"639.01",97
-0.9,0.6,0.2,"574.33",94
-0.9,0.6,0.3,"529.13",89
-0.9,0.6,0.4,"382.58",90
-0.9,0.6,0.5,"92.53",51
-0.9,0.6,0.6,"216.71",75
-0.9,0.6,0.7,"211.29",72
-0.9,0.6,0.8,"223.05",70
-0.9,0.6,0.9,"224.54",68
-0.9,0.6,1,"184.93",64
-0.9,0.7,0.1,"722.81",95
-0.9,0.7,0.2,"641.30",93
-0.9,0.7,0.3,"594.07",89
-0.9,0.7,0.4,"288.64",85
-0.9,0.7,0.5,"232.28",76
-0.9,0.7,0.6,"228.06",71
-0.9,0.7,0.7,"225.52",71
-0.9,0.7,0.8,"228.32",69
-0.9,0.7,0.9,"247.90",69
-0.9,0.7,1,"201.63",64
-0.9,0.8,0.1,"743.01",93
-0.9,0.8,0.2,"692.11",94
-0.9,0.8,0.3,"159.10",54
-0.9,0.8,0.4,"299.28",82
-0.9,0.8,0.5,"245.31",76
-0.9,0.8,0.6,"231.41",71
-0.9,0.8,0.7,"233.64",71
-0.9,0.8,0.8,"232.77",69
-0.9,0.8,0.9,"250.37",68
-0.9,0.8,1,"202.46",63
-0.9,0.9,0.1,"495.68",93
-0.9,0.9,0.2,"438.04",90
-0.9,0.9,0.3,"426.55",84
-0.9,0.9,0.4,"306.15",81
-0.9,0.9,0.5,"234.26",73
-0.9,0.9,0.6,"239.40",71
-0.9,0.9,0.7,"266.17",73
-0.9,0.9,0.8,"253.05",69
-0.9,0.9,0.9,"254.60",68
-0.9,0.9,1,"207.44",62
-0.9,1,0.1,"484.75",87
-0.9,1,0.2,"434.33",84
-0.9,1,0.3,"423.81",81
-0.9,1,0.4,"298.48",79
-0.9,1,0.5,"238.75",73
-0.9,1,0.6,"241.93",71
-0.9,1,0.7,"263.16",72
-0.9,1,0.8,"253.43",68
-0.9,1,0.9,"236.34",62
-0.9,1,1,"197.02",57
-0.9,1.1,0.1,"525.77",85
-0.9,1.1,0.2,"519.87",89
-0.9,1.1,0.3,"466.10",83
-0.9,1.1,0.4,"335.41",81
-0.9,1.1,0.5,"271.48",75
-0.9,1.1,0.6,"270.03",72
-0.9,1.1,0.7,"265.39",71
-0.9,1.1,0.8,"233.83",61
-0.9,1.1,0.9,"239.02",60
-0.9,1.1,1,"156.40",55
-0.9,1.2,0.1,"542.87",85
-0.9,1.2,0.2,"514.62",86
-0.9,1.2,0.3,"476.11",82
-0.9,1.2,0.4,"337.34",80
-0.9,1.2,0.5,"270.14",74
-0.9,1.2,0.6,"260.85",70
-0.9,1.2,0.7,"235.10",64
-0.9,1.2,0.8,"237.50",61
-0.9,1.2,0.9,"194.05",58
-0.9,1.2,1,"152.01",52
-0.9,1.3,0.1,"558.47",84
-0.9,1.3,0.2,"524.58",85
-0.9,1.3,0.3,"472.04",80
-0.9,1.3,0.4,"321.21",76
-0.9,1.3,0.5,"254.27",70
-0.9,1.3,0.6,"245.57",64
-0.9,1.3,0.7,"236.28",63
-0.9,1.3,0.8,"193.07",58
-0.9,1.3,0.9,"183.73",54
-0.9,1.3,1,"148.35",51
-0.9,1.4,0.1,"572.62",83
-0.9,1.4,0.2,"549.77",84
-0.9,1.4,0.3,"491.71",79
-0.9,1.4,0.4,"342.89",75
-0.9,1.4,0.5,"252.43",63
-0.9,1.4,0.6,"258.91",63
-0.9,1.4,0.7,"196.53",61
-0.9,1.4,0.8,"189.27",56
-0.9,1.4,0.9,"184.40",54
-0.9,1.4,1,"156.66",54
-0.9,1.5,0.1,"652.94",85
-0.9,1.5,0.2,"560.78",82
-0.9,1.5,0.3,"487.26",73
-0.9,1.5,0.4,"340.58",68
-0.9,1.5,0.5,"279.25",62
-0.9,1.5,0.6,"214.98",61
-0.9,1.5,0.7,"206.37",57
-0.9,1.5,0.8,"183.39",55
-0.9,1.5,0.9,"193.61",57
-0.9,1.5,1,"158.89",54
-0.9,1.6,0.1,"660.31",84
-0.9,1.6,0.2,"586.38",81
-0.9,1.6,0.3,"515.58",71
-0.9,1.6,0.4,"358.19",68
-0.9,1.6,0.5,"182.12",59
-0.9,1.6,0.6,"214.22",59
-0.9,1.6,0.7,"210.10",57
-0.9,1.6,0.8,"202.53",58
-0.9,1.6,0.9,"198.31",57
-0.9,1.6,1,"165.91",54
-0.9,1.7,0.1,"700.13",84
-0.9,1.7,0.2,"539.08",74
-0.9,1.7,0.3,"454.48",68
-0.9,1.7,0.4,"280.85",66
-0.9,1.7,0.5,"176.12",56
-0.9,1.7,0.6,"214.68",58
-0.9,1.7,0.7,"219.20",59
-0.9,1.7,0.8,"200.97",57
-0.9,1.7,0.9,"195.13",56
-0.9,1.7,1,"169.91",48
-0.9,1.8,0.1,"564.00",74
-0.9,1.8,0.2,"515.68",71
-0.9,1.8,0.3,"393.18",66
-0.9,1.8,0.4,"271.01",63
-0.9,1.8,0.5,"179.53",56
-0.9,1.8,0.6,"232.16",61
-0.9,1.8,0.7,"213.62",58
-0.9,1.8,0.8,"209.37",57
-0.9,1.8,0.9,"174.37",49
-0.9,1.8,1,"185.23",52
-0.9,1.9,0.1,"457.87",74
-0.9,1.9,0.2,"416.97",69
-0.9,1.9,0.3,"385.48",64
-0.9,1.9,0.4,"271.95",62
-0.9,1.9,0.5,"204.86",59
-0.9,1.9,0.6,"237.65",60
-0.9,1.9,0.7,"221.18",58
-0.9,1.9,0.8,"148.75",46
-0.9,1.9,0.9,"227.30",55
-0.9,1.9,1,"144.03",46
-0.9,2,0.1,"520.79",73
-0.9,2,0.2,"440.49",69
-0.9,2,0.3,"409.03",64
-0.9,2,0.4,"304.58",65
-0.9,2,0.5,"212.09",59
-0.9,2,0.6,"228.25",58
-0.9,2,0.7,"222.92",57
-0.9,2,0.8,"177.97",52
-0.9,2,0.9,"194.45",49
-0.9,2,1,"143.54",45
-0.8,0.1,0.1,"379.38",141
-0.8,0.1,0.2,"356.97",138
-0.8,0.1,0.3,"344.22",133
-0.8,0.1,0.4,"335.20",128
-0.8,0.1,0.5,"290.52",117
-0.8,0.1,0.6,"222.08",101
-0.8,0.1,0.7,"221.18",99
-0.8,0.1,0.8,"229.57",98
-0.8,0.1,0.9,"145.19",93
-0.8,0.1,1,"117.51",87
-0.8,0.2,0.1,"400.11",137
-0.8,0.2,0.2,"387.47",134
-0.8,0.2,0.3,"353.34",127
-0.8,0.2,0.4,"339.64",124
-0.8,0.2,0.5,"231.81",104
-0.8,0.2,0.6,"232.40",100
-0.8,0.2,0.7,"235.66",97
-0.8,0.2,0.8,"50.18",69
-0.8,0.2,0.9,"150.08",90
-0.8,0.2,1,"126.04",84
-0.8,0.3,0.1,"460.14",139
-0.8,0.3,0.2,"410.63",125
-0.8,0.3,0.3,"326.60",117
-0.8,0.3,0.4,"277.98",111
-0.8,0.3,0.5,"244.21",103
-0.8,0.3,0.6,"262.08",104
-0.8,0.3,0.7,"60.93",73
-0.8,0.3,0.8,"57.31",66
-0.8,0.3,0.9,"160.72",88
-0.8,0.3,1,"120.08",82
-0.8,0.4,0.1,"481.67",133
-0.8,0.4,0.2,"418.44",121
-0.8,0.4,0.3,"351.15",115
-0.8,0.4,0.4,"304.17",107
-0.8,0.4,0.5,"268.79",100
-0.8,0.4,0.6,"270.00",97
-0.8,0.4,0.7,"62.15",65
-0.8,0.4,0.8,"63.96",62
-0.8,0.4,0.9,"150.68",82
-0.8,0.4,1,"122.47",78
-0.8,0.5,0.1,"403.18",124
-0.8,0.5,0.2,"349.28",114
-0.8,0.5,0.3,"324.08",109
-0.8,0.5,0.4,"339.33",111
-0.8,0.5,0.5,"309.20",104
-0.8,0.5,0.6,"178.56",91
-0.8,0.5,0.7,"174.80",89
-0.8,0.5,0.8,"166.16",85
-0.8,0.5,0.9,"165.21",82
-0.8,0.5,1,"136.39",77
-0.8,0.6,0.1,"412.80",116
-0.8,0.6,0.2,"376.20",113
-0.8,0.6,0.3,"344.98",108
-0.8,0.6,0.4,"349.97",111
-0.8,0.6,0.5,"73.05",67
-0.8,0.6,0.6,"186.65",90
-0.8,0.6,0.7,"169.73",87
-0.8,0.6,0.8,"172.57",84
-0.8,0.6,0.9,"172.75",80
-0.8,0.6,1,"138.31",76
-0.8,0.7,0.1,"439.34",113
-0.8,0.7,0.2,"393.79",111
-0.8,0.7,0.3,"366.71",106
-0.8,0.7,0.4,"247.52",100
-0.8,0.7,0.5,"194.45",91
-0.8,0.7,0.6,"180.13",86
-0.8,0.7,0.7,"174.50",84
-0.8,0.7,0.8,"176.99",81
-0.8,0.7,0.9,"192.65",81
-0.8,0.7,1,"152.74",76
-0.8,0.8,0.1,"462.49",112
-0.8,0.8,0.2,"421.06",111
-0.8,0.8,0.3,"78.27",67
-0.8,0.8,0.4,"243.56",95
-0.8,0.8,0.5,"196.06",89
-0.8,0.8,0.6,"186.56",85
-0.8,0.8,0.7,"183.38",83
-0.8,0.8,0.8,"182.83",81
-0.8,0.8,0.9,"198.83",80
-0.8,0.8,1,"153.93",74
-0.8,0.9,0.1,"334.08",111
-0.8,0.9,0.2,"285.51",104
-0.8,0.9,0.3,"266.76",97
-0.8,0.9,0.4,"260.84",95
-0.8,0.9,0.5,"192.80",87
-0.8,0.9,0.6,"193.14",83
-0.8,0.9,0.7,"173.94",85
-0.8,0.9,0.8,"205.69",81
-0.8,0.9,0.9,"203.23",79
-0.8,0.9,1,"160.40",72
-0.8,1,0.1,"331.94",103
-0.8,1,0.2,"262.76",96
-0.8,1,0.3,"255.49",94
-0.8,1,0.4,"249.68",92
-0.8,1,0.5,"196.56",85
-0.8,1,0.6,"196.36",83
-0.8,1,0.7,"178.80",84
-0.8,1,0.8,"203.81",79
-0.8,1,0.9,"187.37",72
-0.8,1,1,"152.36",67
-0.8,1.1,0.1,"359.70",100
-0.8,1.1,0.2,"324.77",101
-0.8,1.1,0.3,"287.08",96
-0.8,1.1,0.4,"281.21",93
-0.8,1.1,0.5,"187.95",87
-0.8,1.1,0.6,"186.01",84
-0.8,1.1,0.7,"177.34",82
-0.8,1.1,0.8,"191.98",72
-0.8,1.1,0.9,"190.37",70
-0.8,1.1,1,"141.79",65
-0.8,1.2,0.1,"348.89",98
-0.8,1.2,0.2,"328.04",98
-0.8,1.2,0.3,"291.26",92
-0.8,1.2,0.4,"285.22",91
-0.8,1.2,0.5,"189.43",85
-0.8,1.2,0.6,"211.69",80
-0.8,1.2,0.7,"198.33",75
-0.8,1.2,0.8,"190.58",71
-0.8,1.2,0.9,"177.79",68
-0.8,1.2,1,"126.14",59
-0.8,1.3,0.1,"354.96",96
-0.8,1.3,0.2,"333.15",96
-0.8,1.3,0.3,"290.03",90
-0.8,1.3,0.4,"276.26",87
-0.8,1.3,0.5,"210.23",80
-0.8,1.3,0.6,"203.26",74
-0.8,1.3,0.7,"194.54",73
-0.8,1.3,0.8,"181.09",68
-0.8,1.3,0.9,"161.18",62
-0.8,1.3,1,"107.93",57
-0.8,1.4,0.1,"373.06",95
-0.8,1.4,0.2,"299.59",95
-0.8,1.4,0.3,"257.64",89
-0.8,1.4,0.4,"239.45",85
-0.8,1.4,0.5,"177.46",74
-0.8,1.4,0.6,"179.99",73
-0.8,1.4,0.7,"187.88",71
-0.8,1.4,0.8,"169.13",64
-0.8,1.4,0.9,"138.03",60
-0.8,1.4,1,"114.89",60
-0.8,1.5,0.1,"371.80",97
-0.8,1.5,0.2,"311.63",93
-0.8,1.5,0.3,"261.43",84
-0.8,1.5,0.4,"247.63",79
-0.8,1.5,0.5,"196.39",72
-0.8,1.5,0.6,"212.84",71
-0.8,1.5,0.7,"186.83",65
-0.8,1.5,0.8,"134.36",61
-0.8,1.5,0.9,"145.92",63
-0.8,1.5,1,"116.93",60
-0.8,1.6,0.1,"365.49",94
-0.8,1.6,0.2,"317.08",90
-0.8,1.6,0.3,"270.36",80
-0.8,1.6,0.4,"257.36",78
-0.8,1.6,0.5,"179.48",69
-0.8,1.6,0.6,"208.40",68
-0.8,1.6,0.7,"162.16",64
-0.8,1.6,0.8,"155.88",64
-0.8,1.6,0.9,"150.31",63
-0.8,1.6,1,"131.78",60
-0.8,1.7,0.1,"401.31",95
-0.8,1.7,0.2,"295.20",84
-0.8,1.7,0.3,"282.84",77
-0.8,1.7,0.4,"279.16",76
-0.8,1.7,0.5,"164.08",64
-0.8,1.7,0.6,"172.18",65
-0.8,1.7,0.7,"170.61",65
-0.8,1.7,0.8,"155.16",63
-0.8,1.7,0.9,"157.71",62
-0.8,1.7,1,"141.44",53
-0.8,1.8,0.1,"313.39",83
-0.8,1.8,0.2,"280.87",80
-0.8,1.8,0.3,"278.51",74
-0.8,1.8,0.4,"258.18",71
-0.8,1.8,0.5,"141.97",63
-0.8,1.8,0.6,"186.66",67
-0.8,1.8,0.7,"169.09",64
-0.8,1.8,0.8,"169.54",61
-0.8,1.8,0.9,"170.38",54
-0.8,1.8,1,"199.34",61
-0.8,1.9,0.1,"309.92",83
-0.8,1.9,0.2,"310.08",79
-0.8,1.9,0.3,"248.60",69
-0.8,1.9,0.4,"210.10",67
-0.8,1.9,0.5,"163.66",65
-0.8,1.9,0.6,"202.73",67
-0.8,1.9,0.7,"186.23",64
-0.8,1.9,0.8,"119.32",50
-0.8,1.9,0.9,"226.39",61
-0.8,1.9,1,"147.65",53
-0.8,2,0.1,"382.65",81
-0.8,2,0.2,"310.32",76
-0.8,2,0.3,"227.40",68
-0.8,2,0.4,"242.70",70
-0.8,2,0.5,"170.58",65
-0.8,2,0.6,"193.35",64
-0.8,2,0.7,"194.82",63
-0.8,2,0.8,"164.30",57
-0.8,2,0.9,"191.49",55
-0.8,2,1,"143.32",51
-0.7,0.1,0.1,"348.09",165
-0.7,0.1,0.2,"314.99",158
-0.7,0.1,0.3,"440.97",150
-0.7,0.1,0.4,"533.51",140
-0.7,0.1,0.5,"446.69",124
-0.7,0.1,0.6,"405.33",108
-0.7,0.1,0.7,"270.56",110
-0.7,0.1,0.8,"288.04",108
-0.7,0.1,0.9,"197.41",105
-0.7,0.1,1,"273.90",93
-0.7,0.2,0.1,"352.47",157
-0.7,0.2,0.2,"478.38",146
-0.7,0.2,0.3,"552.13",136
-0.7,0.2,0.4,"551.16",130
-0.7,0.2,0.5,"432.88",111
-0.7,0.2,0.6,"299.73",109
-0.7,0.2,0.7,"284.98",107
-0.7,0.2,0.8,"58.10",72
-0.7,0.2,0.9,"192.52",93
-0.7,0.2,1,"272.28",85
-0.7,0.3,0.1,"757.69",154
-0.7,0.3,0.2,"674.18",134
-0.7,0.3,0.3,"545.51",124
-0.7,0.3,0.4,"541.31",120
-0.7,0.3,0.5,"330.37",115
-0.7,0.3,0.6,"349.19",116
-0.7,0.3,0.7,"70.18",77
-0.7,0.3,0.8,"126.90",66
-0.7,0.3,0.9,"250.34",79
-0.7,0.3,1,"134.28",76
-0.7,0.4,0.1,"770.19",143
-0.7,0.4,0.2,"695.63",130
-0.7,0.4,0.3,"575.69",120
-0.7,0.4,0.4,"411.68",119
-0.7,0.4,0.5,"359.55",113
-0.7,0.4,0.6,"361.92",109
-0.7,0.4,0.7,"71.94",69
-0.7,0.4,0.8,"136.75",62
-0.7,0.4,0.9,"253.74",76
-0.7,0.4,1,"241.57",74
-0.7,0.5,0.1,"717.41",136
-0.7,0.5,0.2,"650.02",124
-0.7,0.5,0.3,"421.32",121
-0.7,0.5,0.4,"443.62",122
-0.7,0.5,0.5,"357.58",111
-0.7,0.5,0.6,"246.45",74
-0.7,0.5,0.7,"353.29",97
-0.7,0.5,0.8,"224.10",91
-0.7,0.5,0.9,"274.64",76
-0.7,0.5,1,"255.30",73
-0.7,0.6,0.1,"716.43",121
-0.7,0.6,0.2,"677.78",122
-0.7,0.6,0.3,"619.33",115
-0.7,0.6,0.4,"646.82",118
-0.7,0.6,0.5,"90.16",44
-0.7,0.6,0.6,"367.56",97
-0.7,0.6,0.7,"236.60",96
-0.7,0.6,0.8,"371.35",90
-0.7,0.6,0.9,"362.82",86
-0.7,0.6,1,"342.74",82
-0.7,0.7,0.1,"770.67",119
-0.7,0.7,0.2,"719.14",120
-0.7,0.7,0.3,"676.70",111
-0.7,0.7,0.4,"455.86",104
-0.7,0.7,0.5,"368.64",97
-0.7,0.7,0.6,"251.05",95
-0.7,0.7,0.7,"383.40",93
-0.7,0.7,0.8,"365.01",86
-0.7,0.7,0.9,"381.59",85
-0.7,0.7,1,"340.38",80
-0.7,0.8,0.1,"588.71",119
-0.7,0.8,0.2,"522.63",117
-0.7,0.8,0.3,"45.46",45
-0.7,0.8,0.4,"322.35",105
-0.7,0.8,0.5,"264.75",99
-0.7,0.8,0.6,"285.24",95
-0.7,0.8,0.7,"279.12",93
-0.7,0.8,0.8,"377.42",85
-0.7,0.8,0.9,"292.94",71
-0.7,0.8,1,"262.64",66
-0.7,0.9,0.1,"420.03",115
-0.7,0.9,0.2,"250.33",86
-0.7,0.9,0.3,"358.13",107
-0.7,0.9,0.4,"370.24",106
-0.7,0.9,0.5,"289.44",98
-0.7,0.9,0.6,"299.18",94
-0.7,0.9,0.7,"414.41",90
-0.7,0.9,0.8,"399.23",85
-0.7,0.9,0.9,"295.92",70
-0.7,0.9,1,"269.97",66
-0.7,1,0.1,"306.63",88
-0.7,1,0.2,"341.95",105
-0.7,1,0.3,"362.98",105
-0.7,1,0.4,"366.40",104
-0.7,1,0.5,"290.84",95
-0.7,1,0.6,"429.14",89
-0.7,1,0.7,"425.84",88
-0.7,1,0.8,"301.64",69
-0.7,1,0.9,"188.55",68
-0.7,1,1,"171.92",65
-0.7,1.1,0.1,"445.16",109
-0.7,1.1,0.2,"411.01",108
-0.7,1.1,0.3,"372.62",103
-0.7,1.1,0.4,"368.78",101
-0.7,1.1,0.5,"436.57",92
-0.7,1.1,0.6,"438.15",88
-0.7,1.1,0.7,"308.61",71
-0.7,1.1,0.8,"190.09",68
-0.7,1.1,0.9,"190.10",66
-0.7,1.1,1,"171.45",64
-0.7,1.2,0.1,"476.69",109
-0.7,1.2,0.2,"459.12",107
-0.7,1.2,0.3,"412.28",101
-0.7,1.2,0.4,"552.09",98
-0.7,1.2,0.5,"446.67",91
-0.7,1.2,0.6,"328.23",72
-0.7,1.2,0.7,"306.59",69
-0.7,1.2,0.8,"190.34",67
-0.7,1.2,0.9,"195.45",66
-0.7,1.2,1,"165.32",60
-0.7,1.3,0.1,"511.51",108
-0.7,1.3,0.2,"441.90",101
-0.7,1.3,0.3,"525.66",95
-0.7,1.3,0.4,"464.72",90
-0.7,1.3,0.5,"300.79",70
-0.7,1.3,0.6,"190.40",68
-0.7,1.3,0.7,"178.15",66
-0.7,1.3,0.8,"178.78",65
-0.7,1.3,0.9,"170.91",61
-0.7,1.3,1,"124.37",58
-0.7,1.4,0.1,"524.36",106
-0.7,1.4,0.2,"486.06",82
-0.7,1.4,0.3,"403.93",77
-0.7,1.4,0.4,"351.08",74
-0.7,1.4,0.5,"194.70",67
-0.7,1.4,0.6,"189.87",67
-0.7,1.4,0.7,"183.18",66
-0.7,1.4,0.8,"174.03",61
-0.7,1.4,0.9,"142.12",59
-0.7,1.4,1,"118.70",55
-0.7,1.5,0.1,"779.00",103
-0.7,1.5,0.2,"485.38",81
-0.7,1.5,0.3,"406.85",75
-0.7,1.5,0.4,"221.39",70
-0.7,1.5,0.5,"196.97",65
-0.7,1.5,0.6,"201.83",66
-0.7,1.5,0.7,"169.45",61
-0.7,1.5,0.8,"137.50",59
-0.7,1.5,0.9,"137.99",57
-0.7,1.5,1,"122.80",55
-0.7,1.6,0.1,"797.81",101
-0.7,1.6,0.2,"495.91",79
-0.7,1.6,0.3,"265.45",73
-0.7,1.6,0.4,"227.18",69
-0.7,1.6,0.5,"204.77",65
-0.7,1.6,0.6,"199.43",63
-0.7,1.6,0.7,"149.84",60
-0.7,1.6,0.8,"144.30",58
-0.7,1.6,0.9,"140.13",57
-0.7,1.6,1,"108.94",54
-0.7,1.7,0.1,"613.35",86
-0.7,1.7,0.2,"344.16",78
-0.7,1.7,0.3,"319.00",75
-0.7,1.7,0.4,"286.79",72
-0.7,1.7,0.5,"176.08",62
-0.7,1.7,0.6,"164.08",61
-0.7,1.7,0.7,"151.04",58
-0.7,1.7,0.8,"150.96",58
-0.7,1.7,0.9,"127.14",56
-0.7,1.7,1,"157.20",57
-0.7,1.8,0.1,"344.37",79
-0.7,1.8,0.2,"277.75",75
-0.7,1.8,0.3,"267.56",72
-0.7,1.8,0.4,"245.84",68
-0.7,1.8,0.5,"128.31",59
-0.7,1.8,0.6,"163.82",60
-0.7,1.8,0.7,"154.87",58
-0.7,1.8,0.8,"133.76",56
-0.7,1.8,0.9,"174.51",57
-0.7,1.8,1,"159.74",56
-0.7,1.9,0.1,"347.82",77
-0.7,1.9,0.2,"288.23",73
-0.7,1.9,0.3,"187.21",62
-0.7,1.9,0.4,"146.34",58
-0.7,1.9,0.5,"135.24",55
-0.7,1.9,0.6,"139.62",56
-0.7,1.9,0.7,"109.97",53
-0.7,1.9,0.8,"108.74",52
-0.7,1.9,0.9,"145.60",54
-0.7,1.9,1,"139.85",54
-0.7,2,0.1,"363.50",76
-0.7,2,0.2,"291.52",70
-0.7,2,0.3,"168.98",59
-0.7,2,0.4,"152.61",56
-0.7,2,0.5,"141.11",54
-0.7,2,0.6,"105.64",51
-0.7,2,0.7,"107.27",50
-0.7,2,0.8,"108.46",50
-0.7,2,0.9,"143.97",52
-0.7,2,1,"156.71",51
-0.6,0.1,0.1,"380.49",207
-0.6,0.1,0.2,"346.81",194
-0.6,0.1,0.3,"299.95",151
-0.6,0.1,0.4,"347.84",144
-0.6,0.1,0.5,"307.45",133
-0.6,0.1,0.6,"303.41",109
-0.6,0.1,0.7,"298.04",103
-0.6,0.1,0.8,"289.38",98
-0.6,0.1,0.9,"253.09",105
-0.6,0.1,1,"138.25",104
-0.6,0.2,0.1,"407.87",193
-0.6,0.2,0.2,"330.72",150
-0.6,0.2,0.3,"374.16",141
-0.6,0.2,0.4,"363.70",138
-0.6,0.2,0.5,"315.83",111
-0.6,0.2,0.6,"322.90",106
-0.6,0.2,0.7,"301.65",99
-0.6,0.2,0.8,"259.31",98
-0.6,0.2,0.9,"255.94",100
-0.6,0.2,1,"135.66",90
-0.6,0.3,0.1,"409.98",153
-0.6,0.3,0.2,"449.29",147
-0.6,0.3,0.3,"463.04",145
-0.6,0.3,0.4,"403.13",130
-0.6,0.3,0.5,"360.45",119
-0.6,0.3,0.6,"355.49",114
-0.6,0.3,0.7,"80.26",86
-0.6,0.3,0.8,"282.49",103
-0.6,0.3,0.9,"177.04",97
-0.6,0.3,1,"224.10",95
-0.6,0.4,0.1,"513.09",148
-0.6,0.4,0.2,"481.58",145
-0.6,0.4,0.3,"491.55",134
-0.6,0.4,0.4,"439.77",125
-0.6,0.4,0.5,"399.01",118
-0.6,0.4,0.6,"333.40",112
-0.6,0.4,0.7,"81.58",81
-0.6,0.4,0.8,"239.80",106
-0.6,0.4,0.9,"245.88",98
-0.6,0.4,1,"108.14",84
-0.6,0.5,0.1,"598.40",148
-0.6,0.5,0.2,"558.95",139
-0.6,0.5,0.3,"521.93",132
-0.6,0.5,0.4,"447.51",122
-0.6,0.5,0.5,"344.91",115
-0.6,0.5,0.6,"257.59",113
-0.6,0.5,0.7,"248.28",111
-0.6,0.5,0.8,"218.97",105
-0.6,0.5,0.9,"145.43",86
-0.6,0.5,1,"123.85",87
-0.6,0.6,0.1,"615.94",136
-0.6,0.6,0.2,"594.47",136
-0.6,0.6,0.3,"543.94",129
-0.6,0.6,0.4,"400.39",122
-0.6,0.6,0.5,"88.23",77
-0.6,0.6,0.6,"269.20",111
-0.6,0.6,0.7,"284.94",105
-0.6,0.6,0.8,"167.70",93
-0.6,0.6,0.9,"145.21",88
-0.6,0.6,1,"133.04",83
-0.6,0.7,0.1,"639.38",128
-0.6,0.7,0.2,"599.89",128
-0.6,0.7,0.3,"519.15",127
-0.6,0.7,0.4,"307.65",114
-0.6,0.7,0.5,"251.25",107
-0.6,0.7,0.6,"238.19",96
-0.6,0.7,0.7,"139.74",88
-0.6,0.7,0.8,"185.54",94
-0.6,0.7,0.9,"123.52",84
-0.6,0.7,1,"113.29",79
-0.6,0.8,0.1,"593.92",127
-0.6,0.8,0.2,"555.91",128
-0.6,0.8,0.3,"275.76",107
-0.6,0.8,0.4,"371.83",121
-0.6,0.8,0.5,"172.31",104
-0.6,0.8,0.6,"159.23",91
-0.6,0.8,0.7,"147.06",88
-0.6,0.8,0.8,"127.31",89
-0.6,0.8,0.9,"163.16",82
-0.6,0.8,1,"114.91",72
-0.6,0.9,0.1,"398.81",130
-0.6,0.9,0.2,"318.90",112
-0.6,0.9,0.3,"399.82",122
-0.6,0.9,0.4,"322.68",111
-0.6,0.9,0.5,"164.84",96
-0.6,0.9,0.6,"158.94",89
